classification,orientation,distance,time
different,0.19972,0.422,0.01954 
same,0,0.004,0.00014 
different,0.19972,0.424,0.01970 
same,0,0.003,0.00015 
different,0.19972,0.43,0.01985 
same,0,0.006,0.00015 
different,0.19972,0.436,0.01999 
same,0,0.006,0.00014 
different,0.19972,0.442,0.02015 
same,0,0.006,0.00015 
different,0.19972,0.448,0.02030 
same,0,0.006,0.00015 
different,0.19972,0.453,0.02045 
same,0,0.006,0.00015 
different,0.19972,0.459,0.02060 
same,0,0.006,0.00014 
different,0.99496,0.465,0.02075 
same,0.20475,0.006,0.00015 
different,0.99496,0.47,0.02090 
same,0,0.005,0.00015 
different,0.99496,0.475,0.02104 
same,0,0.006,0.00014 
different,0.99496,0.487,0.02135 
same,0,0.013,0.00031 
different,0.72963,0.456,0.03259 
same,0.72459,0.042,0.01124 
different,0.35323,0.457,0.03273 
same,0.6236,0.002,0.00014 
different,0.72038,0.463,0.03304 
same,0.36715,0.007,0.00031 
different,0.72038,0.471,0.03335 
same,0,0.01,0.00031 
different,0.26736,0.577,0.04458 
same,0.98774,0.112,0.01122 
different,0.26736,0.583,0.04473 
same,0,0.006,0.00015 
different,0.052,0.546,0.05313 
same,0.21536,0.037,0.00840 
different,0.052,0.555,0.05328 
same,0,0.009,0.00014 
different,0.85054,0.559,0.06376 
same,0.20146,0.006,0.01049 
different,0.85054,0.562,0.06392 
same,0,0.003,0.00015 
different,0.85054,0.564,0.06407 
same,0,0.003,0.00015 
different,0.85054,0.567,0.06421 
same,0,0.004,0.00014 
different,0.85054,0.572,0.06436 
same,0,0.005,0.00015 
different,0.85054,0.577,0.06452 
same,0,0.006,0.00015 
different,0.30635,0.583,0.07306 
same,0.45581,0.006,0.00855 
different,0.07844,0.584,0.07321 
same,0.22791,0.001,0.00014 
different,0.89455,0.584,0.07351 
same,0.18389,0.001,0.00031 
different,0.89455,0.588,0.07420 
same,0,0.004,0.00069 
different,0.75116,0.59,0.07434 
same,0.1434,0.002,0.00013 
different,0.75116,0.593,0.07449 
same,0,0.003,0.00015 
different,0.96989,0.733,0.08385 
same,0.78127,0.153,0.00936 
different,0.96989,0.733,0.08400 
same,0,0,0.00014 
different,0.96989,0.735,0.08414 
same,0,0.003,0.00014 
different,0.96989,0.737,0.08429 
same,0,0.003,0.00015 
different,0.96989,0.738,0.08445 
same,0,0.004,0.00015 
different,0.96989,0.74,0.08459 
same,0,0.004,0.00014 
different,0.96989,0.741,0.08474 
same,0,0.005,0.00015 
different,0.95228,0.751,0.08864 
same,0.01761,0.01,0.00390 
different,0.95228,0.753,0.08880 
same,0,0.004,0.00015 
different,0.95228,0.754,0.08895 
same,0,0.005,0.00015 
different,0.95228,0.755,0.08909 
same,0,0.006,0.00014 
different,0.90071,0.756,0.09239 
same,0.05157,0.007,0.00330 
different,0.90071,0.757,0.09254 
same,0,0.003,0.00015 
different,0.90071,0.759,0.09270 
same,0,0.007,0.00015 
different,0.5818,0.748,0.09779 
same,0.31891,0.083,0.00509 
different,0.5818,0.748,0.09794 
same,0,0,0.00014 
different,0.5818,0.749,0.09824 
same,0,0.002,0.00031 
different,0.5818,0.749,0.09838 
same,0,0.001,0.00014 
different,0.5818,0.749,0.09854 
same,0,0.001,0.00015 
different,0.5818,0.749,0.09869 
same,0,0.001,0.00015 
different,0.5818,0.75,0.09883 
same,0,0.001,0.00014 
different,0.5818,0.75,0.09899 
same,0,0.001,0.00015 
different,0.5818,0.75,0.09914 
same,0,0.002,0.00015 
different,0.5818,0.75,0.09929 
same,0,0.002,0.00015 
different,0.5818,0.75,0.09935 
same,0,0,0.00005 
different,0.5818,0.75,0.09944 
same,0,0.002,0.00010 
different,0.5818,0.75,0.09947 
same,0,0,0.00003 
different,0.72335,0.751,0.09960 
same,0.14155,0.002,0.00013 
different,0.72335,0.751,0.09962 
same,0,0,0.00003 
different,0.72335,0.751,0.09975 
same,0,0.002,0.00013 
different,0.72335,0.751,0.09978 
same,0,0,0.00003 
different,0.72335,0.751,0.09989 
same,0,0.002,0.00012 
different,0.72335,0.751,0.09992 
same,0,0,0.00003 
different,0.72335,0.752,0.10005 
same,0,0.002,0.00013 
different,0.72335,0.752,0.10008 
same,0,0,0.00004 
different,0.72335,0.752,0.10019 
same,0,0.003,0.00011 
different,0.72335,0.752,0.10025 
same,0,0,0.00006 
different,0.72335,0.753,0.10034 
same,0,0.003,0.00009 
different,0.72335,0.753,0.10037 
same,0,0,0.00003 
different,0.72335,0.753,0.10050 
same,0,0.003,0.00013 
different,0.72335,0.753,0.10053 
same,0,0,0.00003 
different,0.72335,0.754,0.10064 
same,0,0.003,0.00011 
different,0.72335,0.754,0.10067 
same,0,0,0.00003 
different,0.72335,0.754,0.10079 
same,0,0.003,0.00013 
different,0.72335,0.754,0.10081 
same,0,0,0.00002 
different,0.90625,0.755,0.10094 
same,0.1829,0.004,0.00013 
different,0.90625,0.755,0.10095 
same,0,0,0.00002 
different,0.90625,0.755,0.10108 
same,0,0.004,0.00013 
different,0.90625,0.755,0.10113 
same,0,0,0.00004 
different,0.90625,0.755,0.10124 
same,0,0.005,0.00012 
different,0.90625,0.755,0.10126 
same,0,0,0.00002 
different,0.09908,0.756,0.10139 
same,0.19283,0.005,0.00013 
different,0.09908,0.756,0.10140 
same,0,0,0.00001 
different,0.09908,0.756,0.10154 
same,0,0.005,0.00013 
different,0.09908,0.757,0.10168 
same,0,0.005,0.00014 
different,0.09908,0.757,0.10183 
same,0,0.005,0.00015 
different,0.77811,0.701,0.11324 
