classification,orientation,distance,time
different,0.9153,0.313,0.28773 
same,0,0.001,0.00004 
different,0.08103,0.242,0.75302 
different,0.9153,0.313,0.28779 
same,0,0,0.00006 
different,0.08103,0.242,0.75308 
different,0.9153,0.313,0.28782 
same,0,0,0.00003 
different,0.08103,0.242,0.75311 
different,0.9153,0.313,0.28797 
same,0,0,0.00016 
different,0.08103,0.242,0.75326 
different,0.9153,0.313,0.28827 
same,0,0,0.00030 
different,0.08103,0.242,0.75356 
different,0.9153,0.313,0.28830 
same,0,0,0.00003 
different,0.08103,0.242,0.75359 
different,0.9153,0.313,0.28840 
same,0,0,0.00010 
different,0.08103,0.242,0.75369 
different,0.9153,0.313,0.28844 
same,0,0,0.00004 
different,0.08103,0.242,0.75373 
different,0.9153,0.313,0.28850 
same,0,0,0.00006 
different,0.08103,0.242,0.75379 
different,0.9153,0.313,0.28853 
same,0,0,0.00003 
different,0.08103,0.242,0.75382 
different,0.9153,0.313,0.28863 
same,0,0,0.00010 
different,0.08103,0.242,0.75392 
different,0.9153,0.311,0.28867 
same,0,0.004,0.00004 
different,0.08103,0.239,0.75396 
different,0.9153,0.311,0.28871 
same,0,0,0.00004 
different,0.08103,0.239,0.75400 
different,0.9153,0.311,0.28877 
same,0,0,0.00006 
different,0.08103,0.239,0.75406 
different,0.9153,0.311,0.28881 
same,0,0,0.00004 
different,0.08103,0.239,0.75410 
different,0.9153,0.311,0.28884 
same,0,0,0.00003 
different,0.08103,0.239,0.75413 
different,0.9153,0.311,0.28888 
same,0,0,0.00004 
different,0.08103,0.239,0.75417 
different,0.9153,0.311,0.28897 
same,0,0,0.00009 
different,0.08103,0.239,0.75426 
different,0.9153,0.311,0.28910 
same,0,0,0.00013 
different,0.08103,0.239,0.75439 
different,0.9153,0.311,0.28917 
same,0,0,0.00007 
different,0.08103,0.239,0.75446 
different,0.9153,0.311,0.28931 
same,0,0,0.00014 
different,0.08103,0.239,0.75460 
different,0.9153,0.311,0.28935 
same,0,0,0.00004 
different,0.08103,0.239,0.75464 
different,0.9153,0.311,0.28945 
same,0,0,0.00010 
different,0.08103,0.239,0.75474 
different,0.9153,0.311,0.28952 
same,0,0,0.00007 
different,0.08103,0.239,0.75481 
different,0.9153,0.311,0.28957 
same,0,0,0.00004 
different,0.08103,0.239,0.75485 
different,0.9153,0.311,0.28961 
same,0,0,0.00004 
different,0.08103,0.239,0.75490 
different,0.9153,0.311,0.28964 
same,0,0,0.00003 
different,0.08103,0.239,0.75493 
different,0.9153,0.311,0.28969 
same,0,0,0.00006 
different,0.08103,0.239,0.75498 
different,0.9153,0.314,0.28977 
same,0,0.003,0.00007 
different,0.08103,0.242,0.75505 
different,0.9153,0.314,0.28984 
same,0,0,0.00007 
different,0.08103,0.242,0.75512 
different,0.9153,0.314,0.28986 
same,0,0,0.00003 
different,0.08103,0.242,0.75515 
different,0.9153,0.314,0.28995 
same,0,0,0.00009 
different,0.08103,0.242,0.75524 
different,0.9153,0.314,0.28998 
same,0,0,0.00003 
different,0.08103,0.242,0.75527 
different,0.9153,0.314,0.29002 
same,0,0,0.00004 
different,0.08103,0.242,0.75531 
different,0.9153,0.314,0.29008 
same,0,0,0.00006 
different,0.08103,0.242,0.75537 
different,0.9153,0.314,0.29028 
same,0,0,0.00020 
different,0.08103,0.242,0.75557 
different,0.9153,0.314,0.29039 
same,0,0,0.00011 
different,0.08103,0.242,0.75568 
different,0.9153,0.314,0.29042 
same,0,0,0.00003 
different,0.08103,0.242,0.75571 
different,0.9153,0.29,0.29046 
same,0,0.029,0.00004 
different,0.08103,0.214,0.75575 
different,0.9153,0.29,0.29050 
same,0,0,0.00004 
different,0.08103,0.214,0.75579 
different,0.9153,0.29,0.29058 
same,0,0,0.00007 
different,0.08103,0.214,0.75586 
different,0.9153,0.29,0.29068 
same,0,0,0.00010 
different,0.08103,0.214,0.75596 
different,0.9153,0.29,0.29079 
same,0,0,0.00011 
different,0.08103,0.214,0.75608 
different,0.9153,0.29,0.29082 
same,0,0,0.00003 
different,0.08103,0.214,0.75611 
different,0.9153,0.29,0.29086 
same,0,0,0.00004 
different,0.08103,0.214,0.75615 
different,0.9153,0.29,0.29127 
same,0,0,0.00041 
different,0.08103,0.214,0.75656 
different,0.9153,0.29,0.29130 
same,0,0,0.00003 
different,0.08103,0.214,0.75659 
different,0.9153,0.29,0.29136 
same,0,0,0.00006 
different,0.08103,0.214,0.75665 
different,0.9153,0.299,0.29140 
same,0,0.026,0.00004 
different,0.08103,0.23,0.75669 
different,0.9153,0.299,0.29146 
same,0,0,0.00006 
different,0.08103,0.23,0.75674 
different,0.9153,0.299,0.29149 
same,0,0,0.00003 
different,0.08103,0.23,0.75677 
different,0.9153,0.299,0.29153 
same,0,0,0.00004 
different,0.08103,0.23,0.75682 
different,0.9153,0.299,0.29161 
same,0,0,0.00009 
different,0.08103,0.23,0.75690 
different,0.9153,0.299,0.29173 
same,0,0,0.00011 
different,0.08103,0.23,0.75701 
different,0.9153,0.299,0.29177 
same,0,0,0.00004 
different,0.08103,0.23,0.75706 
different,0.9153,0.299,0.29181 
same,0,0,0.00004 
different,0.08103,0.23,0.75710 
different,0.9153,0.299,0.29186 
same,0,0,0.00004 
different,0.08103,0.23,0.75714 
different,0.9153,0.299,0.29188 
same,0,0,0.00003 
different,0.08103,0.23,0.75717 
different,0.9153,0.299,0.29198 
same,0,0,0.00010 
different,0.08103,0.23,0.75727 
different,0.9153,0.29,0.29207 
same,0,0.008,0.00009 
different,0.08103,0.222,0.75736 
different,0.9153,0.29,0.29210 
same,0,0,0.00003 
different,0.08103,0.222,0.75738 
different,0.9153,0.29,0.29220 
same,0,0,0.00010 
different,0.08103,0.222,0.75748 
different,0.9153,0.29,0.29222 
same,0,0,0.00003 
different,0.08103,0.222,0.75751 
different,0.9153,0.29,0.29227 
same,0,0,0.00004 
different,0.08103,0.222,0.75756 
different,0.9153,0.29,0.29234 
same,0,0,0.00007 
different,0.08103,0.222,0.75763 
different,0.9153,0.29,0.29238 
same,0,0,0.00004 
different,0.08103,0.222,0.75767 
different,0.9153,0.258,0.29281 
same,0,0.037,0.00043 
different,0.08103,0.198,0.75810 
different,0.9153,0.258,0.29295 
same,0,0,0.00014 
different,0.08103,0.198,0.75824 
different,0.9153,0.258,0.29298 
same,0,0,0.00003 
different,0.08103,0.198,0.75827 
different,0.9153,0.258,0.29302 
same,0,0,0.00004 
different,0.08103,0.198,0.75831 
different,0.9153,0.258,0.29308 
same,0,0,0.00006 
different,0.08103,0.198,0.75837 
different,0.9153,0.27,0.29321 
same,0,0.022,0.00013 
different,0.08103,0.202,0.75849 
different,0.9153,0.27,0.29326 
same,0,0,0.00006 
different,0.08103,0.202,0.75855 
different,0.9153,0.27,0.29330 
same,0,0,0.00004 
different,0.08103,0.202,0.75859 
different,0.9153,0.27,0.29335 
same,0,0,0.00004 
different,0.08103,0.202,0.75864 
different,0.9153,0.27,0.29338 
same,0,0,0.00003 
different,0.08103,0.202,0.75866 
different,0.9153,0.27,0.29362 
same,0,0,0.00024 
different,0.08103,0.202,0.75891 
different,0.9153,0.271,0.29366 
same,0,0.012,0.00004 
different,0.08103,0.199,0.75895 
different,0.9153,0.271,0.29370 
same,0,0,0.00004 
different,0.08103,0.199,0.75899 
different,0.9153,0.271,0.29375 
same,0,0,0.00004 
different,0.08103,0.199,0.75903 
different,0.9153,0.271,0.29382 
same,0,0,0.00007 
different,0.08103,0.199,0.75910 
different,0.9153,0.271,0.29387 
same,0,0,0.00006 
different,0.08103,0.199,0.75916 
different,0.9153,0.271,0.29392 
same,0,0,0.00004 
different,0.08103,0.199,0.75920 
different,0.9153,0.271,0.29394 
same,0,0,0.00003 
different,0.08103,0.199,0.75923 
different,0.9153,0.271,0.29400 
same,0,0.004,0.00006 
different,0.08103,0.198,0.75929 
different,0.9153,0.271,0.29410 
same,0,0,0.00010 
different,0.08103,0.198,0.75939 
different,0.9153,0.271,0.29413 
same,0,0,0.00003 
different,0.08103,0.198,0.75942 
different,0.9153,0.271,0.29427 
same,0,0,0.00014 
different,0.08103,0.198,0.75956 
different,0.9153,0.271,0.29433 
same,0,0,0.00006 
different,0.08103,0.198,0.75962 
different,0.9153,0.271,0.29436 
same,0,0,0.00003 
different,0.08103,0.198,0.75964 
different,0.9153,0.271,0.29440 
same,0,0,0.00004 
different,0.08103,0.198,0.75969 
different,0.76855,0.266,0.29443 
same,0.14675,0.006,0.00003 
different,0.93428,0.195,0.75972 
different,0.76855,0.266,0.29448 
same,0,0,0.00006 
different,0.93428,0.195,0.75977 
different,0.76855,0.266,0.29454 
same,0,0,0.00006 
different,0.93428,0.195,0.75983 
different,0.76855,0.266,0.29458 
same,0,0,0.00004 
different,0.93428,0.195,0.75987 
different,0.76855,0.266,0.29475 
same,0,0,0.00017 
different,0.93428,0.195,0.76004 
different,0.76855,0.266,0.29484 
same,0,0,0.00009 
different,0.93428,0.195,0.76013 
different,0.76855,0.266,0.29490 
same,0,0,0.00006 
different,0.93428,0.195,0.76018 
different,0.76855,0.264,0.29494 
same,0,0.003,0.00004 
different,0.93428,0.192,0.76023 
different,0.76855,0.264,0.29502 
same,0,0,0.00009 
different,0.93428,0.192,0.76031 
different,0.76855,0.264,0.29554 
same,0,0,0.00051 
different,0.93428,0.192,0.76082 
different,0.76855,0.264,0.29558 
same,0,0,0.00004 
different,0.93428,0.192,0.76087 
different,0.76855,0.264,0.29564 
same,0,0,0.00006 
different,0.93428,0.192,0.76092 
different,0.76855,0.264,0.29568 
same,0,0,0.00004 
different,0.93428,0.192,0.76097 
different,0.76855,0.272,0.29574 
same,0,0.008,0.00006 
different,0.93428,0.199,0.76102 
different,0.76855,0.272,0.29576 
same,0,0,0.00003 
different,0.93428,0.199,0.76105 
different,0.76855,0.272,0.29593 
same,0,0,0.00017 
different,0.93428,0.199,0.76122 
different,0.76855,0.272,0.29599 
same,0,0,0.00006 
different,0.93428,0.199,0.76128 
different,0.76855,0.272,0.29605 
same,0,0,0.00006 
different,0.93428,0.199,0.76134 
different,0.76855,0.272,0.29611 
same,0,0,0.00006 
different,0.93428,0.199,0.76139 
different,0.76855,0.279,0.29615 
same,0,0.007,0.00004 
different,0.93428,0.205,0.76144 
different,0.76855,0.279,0.29619 
same,0,0,0.00004 
different,0.93428,0.205,0.76148 
different,0.76855,0.279,0.29626 
same,0,0,0.00007 
different,0.93428,0.205,0.76155 
different,0.76855,0.279,0.29636 
same,0,0,0.00010 
different,0.93428,0.205,0.76165 
different,0.76855,0.279,0.29642 
same,0,0,0.00006 
different,0.93428,0.205,0.76171 
different,0.76855,0.279,0.29647 
same,0,0,0.00006 
different,0.93428,0.205,0.76176 
different,0.76855,0.28,0.29650 
same,0,0.005,0.00003 
different,0.93428,0.205,0.76179 
different,0.76855,0.28,0.29653 
same,0,0,0.00003 
different,0.93428,0.205,0.76182 
different,0.76855,0.28,0.29657 
same,0,0,0.00004 
different,0.93428,0.205,0.76186 
different,0.76855,0.28,0.29689 
same,0,0,0.00031 
different,0.93428,0.205,0.76217 
different,0.76855,0.28,0.29692 
same,0,0,0.00003 
different,0.93428,0.205,0.76220 
different,0.76855,0.28,0.29697 
same,0,0,0.00006 
different,0.93428,0.205,0.76226 
different,0.94279,0.283,0.29701 
same,0.17424,0.008,0.00004 
different,0.10852,0.209,0.76230 
different,0.94279,0.283,0.29704 
same,0,0,0.00003 
different,0.10852,0.209,0.76233 
different,0.94279,0.283,0.29713 
same,0,0,0.00009 
different,0.10852,0.209,0.76242 
different,0.94279,0.283,0.29721 
same,0,0,0.00009 
different,0.10852,0.209,0.76250 
different,0.94279,0.283,0.29734 
same,0,0,0.00013 
different,0.10852,0.209,0.76263 
different,0.94279,0.283,0.29737 
same,0,0,0.00003 
different,0.10852,0.209,0.76266 
different,0.94279,0.283,0.29746 
same,0,0,0.00009 
different,0.10852,0.209,0.76274 
different,0.94279,0.282,0.29748 
same,0,0.007,0.00003 
different,0.10852,0.207,0.76277 
different,0.94279,0.282,0.29751 
same,0,0,0.00003 
different,0.10852,0.207,0.76280 
different,0.94279,0.282,0.29756 
same,0,0,0.00004 
different,0.10852,0.207,0.76284 
different,0.94279,0.282,0.29761 
same,0,0,0.00006 
different,0.10852,0.207,0.76290 
different,0.94279,0.282,0.29777 
same,0,0,0.00016 
different,0.10852,0.207,0.76306 
different,0.94279,0.282,0.29781 
same,0,0,0.00004 
different,0.10852,0.207,0.76310 
different,0.94279,0.282,0.29785 
same,0,0,0.00004 
different,0.10852,0.207,0.76314 
different,0.18927,0.285,0.29788 
same,0.24648,0.006,0.00003 
different,0.355,0.211,0.76317 
different,0.18927,0.285,0.29792 
same,0,0,0.00004 
different,0.355,0.211,0.76321 
different,0.18927,0.285,0.29802 
same,0,0,0.00010 
different,0.355,0.211,0.76331 
different,0.18927,0.285,0.29811 
same,0,0,0.00009 
different,0.355,0.211,0.76340 
different,0.18927,0.285,0.29815 
same,0,0,0.00004 
different,0.355,0.211,0.76344 
different,0.18927,0.285,0.29818 
same,0,0,0.00003 
different,0.355,0.211,0.76347 
different,0.18927,0.285,0.29822 
same,0,0,0.00004 
different,0.355,0.211,0.76351 
different,0.35684,0.289,0.29825 
same,0.16757,0.016,0.00003 
different,0.52257,0.22,0.76354 
different,0.35684,0.289,0.29831 
same,0,0,0.00006 
different,0.52257,0.22,0.76360 
different,0.35684,0.289,0.29834 
same,0,0,0.00003 
different,0.52257,0.22,0.76362 
different,0.35684,0.289,0.29838 
same,0,0,0.00004 
different,0.52257,0.22,0.76367 
different,0.35684,0.289,0.29841 
same,0,0,0.00003 
different,0.52257,0.22,0.76370 
different,0.35684,0.289,0.29851 
same,0,0,0.00010 
different,0.52257,0.22,0.76380 
different,0.35684,0.289,0.29854 
same,0,0,0.00003 
different,0.52257,0.22,0.76382 
different,0.35684,0.289,0.29869 
same,0,0,0.00016 
different,0.52257,0.22,0.76398 
different,0.35684,0.289,0.29873 
same,0,0,0.00004 
different,0.52257,0.22,0.76402 
different,0.67044,0.543,0.29879 
same,0.02728,0.266,0.00006 
different,0.50471,0.453,0.76408 
different,0.67044,0.543,0.29892 
same,0,0,0.00013 
different,0.50471,0.453,0.76421 
different,0.67044,0.543,0.29908 
same,0,0,0.00016 
different,0.50471,0.453,0.76436 
different,0.67044,0.543,0.29916 
same,0,0,0.00009 
different,0.50471,0.453,0.76445 
different,0.67044,0.543,0.29920 
same,0,0,0.00004 
different,0.50471,0.453,0.76449 
different,0.67044,0.543,0.29923 
same,0,0,0.00003 
different,0.50471,0.453,0.76452 
different,0.67044,0.543,0.29932 
same,0,0,0.00009 
different,0.50471,0.453,0.76461 
different,0.67044,0.543,0.29935 
same,0,0,0.00003 
different,0.50471,0.453,0.76463 
different,0.67044,0.546,0.29943 
same,0,0.048,0.00009 
different,0.50471,0.462,0.76472 
different,0.67044,0.546,0.29947 
same,0,0,0.00004 
different,0.50471,0.462,0.76476 
different,0.67044,0.546,0.29950 
same,0,0,0.00003 
different,0.50471,0.462,0.76479 
different,0.67044,0.546,0.29955 
same,0,0,0.00004 
different,0.50471,0.462,0.76483 
different,0.67044,0.546,0.29966 
same,0,0,0.00011 
different,0.50471,0.462,0.76495 
different,0.67044,0.546,0.29969 
same,0,0,0.00003 
different,0.50471,0.462,0.76498 
different,0.67044,0.546,0.29972 
same,0,0,0.00003 
different,0.50471,0.462,0.76500 
different,0.67044,0.546,0.29991 
same,0,0,0.00020 
different,0.50471,0.462,0.76520 
different,0.67044,0.546,0.29996 
same,0,0,0.00004 
different,0.50471,0.462,0.76525 
different,0.67044,0.555,0.29999 
same,0,0.047,0.00003 
different,0.50471,0.477,0.76527 
different,0.67044,0.555,0.30017 
same,0,0,0.00018 
different,0.50471,0.477,0.76546 
different,0.67044,0.555,0.30020 
same,0,0,0.00003 
different,0.50471,0.477,0.76549 
different,0.67044,0.555,0.30023 
same,0,0,0.00003 
different,0.50471,0.477,0.76552 
different,0.67044,0.555,0.30030 
same,0,0,0.00007 
different,0.50471,0.477,0.76559 
different,0.67044,0.555,0.30036 
same,0,0,0.00006 
different,0.50471,0.477,0.76564 
different,0.67044,0.555,0.30040 
same,0,0,0.00004 
different,0.50471,0.477,0.76569 
different,0.67044,0.555,0.30043 
same,0,0,0.00003 
different,0.50471,0.477,0.76571 
different,0.67044,0.555,0.30054 
same,0,0,0.00011 
different,0.50471,0.477,0.76583 
different,0.67044,0.562,0.30064 
same,0,0.035,0.00010 
different,0.50471,0.49,0.76593 
different,0.67044,0.562,0.30084 
same,0,0,0.00020 
different,0.50471,0.49,0.76613 
different,0.67044,0.562,0.30092 
same,0,0,0.00009 
different,0.50471,0.49,0.76621 
different,0.67044,0.562,0.30100 
same,0,0,0.00007 
different,0.50471,0.49,0.76628 
different,0.67044,0.562,0.30124 
same,0,0,0.00024 
different,0.50471,0.49,0.76652 
different,0.67044,0.562,0.30128 
same,0,0,0.00004 
different,0.50471,0.49,0.76657 
different,0.67044,0.562,0.30132 
same,0,0,0.00004 
different,0.50471,0.49,0.76661 
different,0.67044,0.562,0.30138 
same,0,0,0.00006 
different,0.50471,0.49,0.76667 
different,0.67044,0.571,0.30142 
same,0,0.033,0.00004 
different,0.50471,0.503,0.76671 
different,0.67044,0.571,0.30145 
same,0,0,0.00003 
different,0.50471,0.503,0.76674 
different,0.67044,0.571,0.30163 
same,0,0,0.00018 
different,0.50471,0.503,0.76692 
different,0.67044,0.571,0.30166 
same,0,0,0.00003 
different,0.50471,0.503,0.76695 
different,0.67044,0.571,0.30171 
same,0,0,0.00004 
different,0.50471,0.503,0.76699 
different,0.67044,0.571,0.30175 
same,0,0,0.00004 
different,0.50471,0.503,0.76704 
different,0.67044,0.571,0.30179 
same,0,0,0.00004 
different,0.50471,0.503,0.76708 
different,0.67044,0.571,0.30182 
same,0,0,0.00003 
different,0.50471,0.503,0.76711 
different,0.67044,0.571,0.30186 
same,0,0,0.00004 
different,0.50471,0.503,0.76715 
different,0.67044,0.572,0.30195 
same,0,0.002,0.00009 
different,0.50471,0.504,0.76724 
different,0.67044,0.572,0.30198 
same,0,0,0.00003 
different,0.50471,0.504,0.76726 
different,0.67044,0.572,0.30202 
same,0,0,0.00004 
different,0.50471,0.504,0.76731 
different,0.67044,0.572,0.30266 
same,0,0,0.00064 
different,0.50471,0.504,0.76795 
different,0.67044,0.572,0.30270 
same,0,0,0.00004 
different,0.50471,0.504,0.76799 
different,0.67044,0.572,0.30274 
same,0,0,0.00004 
different,0.50471,0.504,0.76803 
different,0.67044,0.572,0.30283 
same,0,0,0.00009 
different,0.50471,0.504,0.76812 
different,0.67044,0.572,0.30290 
same,0,0,0.00007 
different,0.50471,0.504,0.76819 
different,0.67044,0.589,0.30293 
same,0,0.018,0.00003 
different,0.50471,0.521,0.76822 
different,0.67044,0.589,0.30306 
same,0,0,0.00013 
different,0.50471,0.521,0.76834 
different,0.67044,0.589,0.30310 
same,0,0,0.00004 
different,0.50471,0.521,0.76839 
different,0.67044,0.589,0.30314 
same,0,0,0.00004 
different,0.50471,0.521,0.76843 
different,0.67044,0.589,0.30317 
same,0,0,0.00003 
different,0.50471,0.521,0.76846 
different,0.67044,0.589,0.30326 
same,0,0,0.00009 
different,0.50471,0.521,0.76854 
different,0.67044,0.603,0.30330 
same,0,0.014,0.00004 
different,0.50471,0.535,0.76859 
different,0.67044,0.603,0.30334 
same,0,0,0.00004 
different,0.50471,0.535,0.76863 
different,0.67044,0.603,0.30338 
same,0,0,0.00004 
different,0.50471,0.535,0.76867 
different,0.67044,0.603,0.30344 
same,0,0,0.00006 
different,0.50471,0.535,0.76873 
different,0.67044,0.603,0.30348 
same,0,0,0.00004 
different,0.50471,0.535,0.76877 
different,0.67044,0.602,0.30351 
same,0,0.002,0.00003 
different,0.50471,0.533,0.76880 
different,0.67044,0.602,0.30357 
same,0,0,0.00006 
different,0.50471,0.533,0.76886 
different,0.67044,0.602,0.30361 
same,0,0,0.00004 
different,0.50471,0.533,0.76890 
different,0.67044,0.602,0.30372 
same,0,0,0.00011 
different,0.50471,0.533,0.76901 
different,0.67044,0.602,0.30378 
same,0,0,0.00006 
different,0.50471,0.533,0.76907 
different,0.51915,0.6,0.30384 
same,0.15129,0.002,0.00006 
different,0.35342,0.532,0.76913 
different,0.51915,0.6,0.30388 
same,0,0,0.00004 
different,0.35342,0.532,0.76917 
different,0.51915,0.6,0.30392 
same,0,0,0.00004 
different,0.35342,0.532,0.76921 
different,0.51915,0.6,0.30401 
same,0,0,0.00009 
different,0.35342,0.532,0.76930 
different,0.51915,0.6,0.30404 
same,0,0,0.00003 
different,0.35342,0.532,0.76932 
different,0.51915,0.6,0.30407 
same,0,0.001,0.00003 
different,0.35342,0.532,0.76935 
different,0.51915,0.6,0.30411 
same,0,0,0.00004 
different,0.35342,0.532,0.76940 
different,0.51915,0.6,0.30416 
same,0,0,0.00006 
different,0.35342,0.532,0.76945 
different,0.51915,0.6,0.30424 
same,0,0,0.00007 
different,0.35342,0.532,0.76952 
different,0.51915,0.6,0.30445 
same,0,0,0.00021 
different,0.35342,0.532,0.76974 
different,0.51915,0.6,0.30453 
same,0,0,0.00009 
different,0.35342,0.532,0.76982 
different,0.51915,0.599,0.30458 
same,0,0.004,0.00004 
different,0.35342,0.532,0.76986 
different,0.51915,0.599,0.30465 
same,0,0,0.00007 
different,0.35342,0.532,0.76994 
different,0.51915,0.599,0.30476 
same,0,0,0.00011 
different,0.35342,0.532,0.77005 
different,0.51915,0.599,0.30479 
same,0,0,0.00003 
different,0.35342,0.532,0.77008 
different,0.51915,0.599,0.30483 
same,0,0,0.00004 
different,0.35342,0.532,0.77012 
different,0.51915,0.595,0.30490 
same,0,0.005,0.00007 
different,0.35342,0.528,0.77019 
different,0.51915,0.595,0.30500 
same,0,0,0.00010 
different,0.35342,0.528,0.77029 
different,0.51915,0.595,0.30507 
same,0,0,0.00007 
different,0.35342,0.528,0.77036 
different,0.51915,0.595,0.30516 
same,0,0,0.00009 
different,0.35342,0.528,0.77045 
different,0.51915,0.593,0.30520 
same,0,0.002,0.00004 
different,0.35342,0.526,0.77049 
different,0.51915,0.593,0.30523 
same,0,0,0.00003 
different,0.35342,0.526,0.77052 
different,0.51915,0.593,0.30527 
same,0,0,0.00004 
different,0.35342,0.526,0.77056 
different,0.51915,0.593,0.30530 
same,0,0,0.00003 
different,0.35342,0.526,0.77059 
different,0.51915,0.59,0.30534 
same,0,0.003,0.00004 
different,0.35342,0.524,0.77063 
different,0.51915,0.59,0.30539 
same,0,0,0.00004 
different,0.35342,0.524,0.77068 
different,0.51915,0.59,0.30543 
same,0,0,0.00004 
different,0.35342,0.524,0.77072 
different,0.51915,0.59,0.30547 
same,0,0,0.00004 
different,0.35342,0.524,0.77076 
different,0.51915,0.59,0.30559 
same,0,0,0.00011 
different,0.35342,0.524,0.77087 
different,0.51915,0.59,0.30561 
same,0,0,0.00003 
different,0.35342,0.524,0.77090 
different,0.51915,0.593,0.30566 
same,0,0.003,0.00004 
different,0.35342,0.526,0.77095 
different,0.51915,0.593,0.30573 
same,0,0,0.00007 
different,0.35342,0.526,0.77102 
different,0.51915,0.593,0.30576 
same,0,0,0.00003 
different,0.35342,0.526,0.77104 
different,0.51915,0.593,0.30581 
same,0,0,0.00006 
different,0.35342,0.526,0.77110 
different,0.51915,0.593,0.30590 
same,0,0,0.00009 
different,0.35342,0.526,0.77119 
different,0.51915,0.593,0.30594 
same,0,0,0.00004 
different,0.35342,0.526,0.77123 
different,0.51915,0.597,0.30598 
same,0,0.005,0.00004 
different,0.35342,0.531,0.77127 
different,0.51915,0.597,0.30604 
same,0,0,0.00006 
different,0.35342,0.531,0.77133 
different,0.51915,0.597,0.30615 
same,0,0,0.00011 
different,0.35342,0.531,0.77144 
different,0.51915,0.597,0.30620 
same,0,0,0.00004 
different,0.35342,0.531,0.77149 
different,0.51915,0.597,0.30627 
same,0,0,0.00007 
different,0.35342,0.531,0.77156 
different,0.85933,0.425,0.30633 
same,0.34018,0.216,0.00006 
different,0.6936,0.389,0.77161 
different,0.85933,0.425,0.30635 
same,0,0,0.00003 
different,0.6936,0.389,0.77164 
different,0.85933,0.425,0.30640 
same,0,0,0.00004 
different,0.6936,0.389,0.77168 
different,0.85933,0.425,0.30643 
same,0,0,0.00003 
different,0.6936,0.389,0.77171 
different,0.85933,0.425,0.30652 
same,0,0,0.00010 
different,0.6936,0.389,0.77181 
different,0.05534,0.401,0.32212 
same,0.80399,0.133,0.01559 
different,0.88961,0.333,0.78741 
different,0.05534,0.401,0.32217 
same,0,0,0.00006 
different,0.88961,0.333,0.78746 
different,0.05534,0.401,0.32220 
same,0,0,0.00003 
different,0.88961,0.333,0.78749 
different,0.05534,0.401,0.32226 
same,0,0,0.00006 
different,0.88961,0.333,0.78755 
different,0.05534,0.401,0.32229 
same,0,0,0.00003 
different,0.88961,0.333,0.78758 
different,0.05534,0.399,0.32235 
same,0,0.002,0.00006 
different,0.88961,0.332,0.78763 
different,0.05534,0.399,0.32237 
same,0,0,0.00003 
different,0.88961,0.332,0.78766 
different,0.05534,0.399,0.32242 
same,0,0,0.00004 
different,0.88961,0.332,0.78770 
different,0.05534,0.399,0.32246 
same,0,0,0.00004 
different,0.88961,0.332,0.78775 
different,0.05534,0.399,0.32249 
same,0,0,0.00003 
different,0.88961,0.332,0.78778 
different,0.05534,0.398,0.32252 
same,0,0.001,0.00003 
different,0.88961,0.331,0.78780 
different,0.05534,0.398,0.32263 
same,0,0,0.00011 
different,0.88961,0.331,0.78792 
different,0.05534,0.398,0.32273 
same,0,0,0.00010 
different,0.88961,0.331,0.78802 
different,0.05534,0.398,0.32276 
same,0,0,0.00003 
different,0.88961,0.331,0.78805 
different,0.05534,0.398,0.32281 
same,0,0,0.00006 
different,0.88961,0.331,0.78810 
different,0.05534,0.397,0.32287 
same,0,0.001,0.00006 
different,0.88961,0.33,0.78816 
different,0.05534,0.397,0.32293 
same,0,0,0.00006 
different,0.88961,0.33,0.78822 
different,0.05534,0.397,0.32297 
same,0,0,0.00004 
different,0.88961,0.33,0.78826 
different,0.05534,0.397,0.32300 
same,0,0,0.00003 
different,0.88961,0.33,0.78829 
different,0.05534,0.397,0.32303 
same,0,0,0.00003 
different,0.88961,0.33,0.78832 
different,0.05534,0.397,0.32307 
same,0,0,0.00004 
different,0.88961,0.33,0.78836 
different,0.05534,0.396,0.32311 
same,0,0.001,0.00004 
different,0.88961,0.329,0.78840 
different,0.05534,0.396,0.32317 
same,0,0,0.00006 
different,0.88961,0.329,0.78846 
different,0.05534,0.396,0.32321 
same,0,0,0.00004 
different,0.88961,0.329,0.78850 
different,0.05534,0.396,0.32324 
same,0,0,0.00003 
different,0.88961,0.329,0.78853 
different,0.05534,0.396,0.32328 
same,0,0,0.00004 
different,0.88961,0.329,0.78857 
different,0.05534,0.395,0.32350 
same,0,0.001,0.00021 
different,0.88961,0.328,0.78878 
different,0.05534,0.395,0.32353 
same,0,0,0.00003 
different,0.88961,0.328,0.78881 
different,0.05534,0.395,0.32355 
same,0,0,0.00003 
different,0.88961,0.328,0.78884 
different,0.05534,0.395,0.32365 
same,0,0,0.00010 
different,0.88961,0.328,0.78894 
different,0.05534,0.395,0.32370 
same,0,0,0.00004 
different,0.88961,0.328,0.78898 
different,0.05534,0.395,0.32380 
same,0,0.001,0.00010 
different,0.88961,0.328,0.78908 
different,0.05534,0.395,0.32382 
same,0,0,0.00003 
different,0.88961,0.328,0.78911 
different,0.05534,0.395,0.32387 
same,0,0,0.00004 
different,0.88961,0.328,0.78915 
different,0.05534,0.395,0.32391 
same,0,0,0.00004 
different,0.88961,0.328,0.78920 
different,0.05534,0.395,0.32395 
same,0,0,0.00004 
different,0.88961,0.328,0.78924 
different,0.19813,0.394,0.32398 
same,0.14279,0.001,0.00003 
