classification,orientation,distance,time
different,0.00162,0.728,0.10370 
same,0,0.001,0.00032 
different,0.27152,0.546,0.77921 
different,0.76851,0.314,0.79506 
different,0.00162,0.729,0.10399 
same,0,0.001,0.00028 
different,0.27152,0.547,0.77982 
different,0.76851,0.316,0.79566 
different,0.00162,0.73,0.10459 
same,0,0.002,0.00060 
different,0.27152,0.548,0.78010 
different,0.76851,0.318,0.79595 
different,0.00162,0.731,0.10488 
same,0,0.002,0.00028 
different,0.27152,0.549,0.78040 
different,0.76851,0.319,0.79625 
different,0.00162,0.733,0.10518 
same,0,0.001,0.00030 
different,0.27152,0.55,0.78108 
different,0.76851,0.322,0.79693 
different,0.00162,0.735,0.10585 
same,0,0.003,0.00068 
different,0.27152,0.55,0.78133 
different,0.76851,0.323,0.79718 
different,0.00162,0.736,0.10610 
same,0,0.001,0.00025 
different,0.27152,0.551,0.78165 
different,0.76851,0.325,0.79749 
different,0.00162,0.737,0.10642 
same,0,0.001,0.00032 
different,0.27152,0.553,0.78250 
different,0.76851,0.327,0.79835 
different,0.00162,0.739,0.10728 
same,0,0.003,0.00085 
different,0.27152,0.553,0.78286 
different,0.76851,0.329,0.79870 
different,0.00162,0.741,0.10763 
same,0,0.001,0.00036 
different,0.27152,0.555,0.78367 
different,0.76851,0.331,0.79952 
different,0.00162,0.742,0.10845 
same,0,0.002,0.00082 
different,0.27152,0.555,0.78371 
different,0.76851,0.332,0.79956 
different,0.00162,0.743,0.10848 
same,0,0.001,0.00004 
different,0.27152,0.556,0.78392 
different,0.76851,0.332,0.79977 
different,0.00162,0.744,0.10870 
same,0,0.001,0.00021 
different,0.27152,0.556,0.78421 
different,0.76851,0.334,0.80005 
different,0.00162,0.745,0.10898 
same,0,0.001,0.00028 
different,0.27152,0.557,0.78449 
different,0.76851,0.334,0.80034 
different,0.00162,0.746,0.10927 
same,0,0.001,0.00028 
different,0.27152,0.557,0.78479 
different,0.76851,0.335,0.80064 
different,0.00162,0.746,0.10957 
same,0,0.001,0.00030 
different,0.27152,0.558,0.78511 
different,0.76851,0.336,0.80096 
different,0.00162,0.747,0.10989 
same,0,0.001,0.00032 
different,0.27152,0.558,0.78538 
different,0.76851,0.336,0.80123 
different,0.00162,0.747,0.11015 
same,0,0,0.00027 
different,0.27152,0.559,0.78568 
different,0.76851,0.337,0.80153 
different,0.00162,0.749,0.11046 
same,0,0.001,0.00030 
different,0.27152,0.56,0.78630 
different,0.76851,0.338,0.80215 
different,0.00162,0.749,0.11108 
same,0,0.001,0.00062 
different,0.27152,0.56,0.78760 
different,0.76851,0.339,0.80345 
different,0.00162,0.75,0.11237 
same,0,0.001,0.00130 
different,0.27152,0.56,0.78785 
different,0.76851,0.339,0.80370 
different,0.00162,0.75,0.11262 
same,0,0,0.00025 
different,0.27152,0.561,0.78884 
different,0.76851,0.34,0.80469 
different,0.00162,0.751,0.11362 
same,0,0.001,0.00099 
different,0.27152,0.561,0.78897 
different,0.76851,0.34,0.80481 
different,0.00162,0.751,0.11374 
same,0,0,0.00012 
different,0.27152,0.561,0.78922 
different,0.76851,0.34,0.80506 
different,0.00162,0.751,0.11399 
same,0,0,0.00025 
different,0.27152,0.561,0.78948 
different,0.76851,0.34,0.80533 
different,0.00162,0.751,0.11426 
same,0,0,0.00027 
different,0.27152,0.562,0.78975 
different,0.76851,0.34,0.80560 
different,0.00162,0.752,0.11452 
same,0,0.001,0.00027 
different,0.65939,0.417,0.84353 
different,0.8376,0.48,0.85938 
same,0.07071,0.066,0.16830 
different,0.93091,0.757,0.05378 
different,0.65939,0.417,0.84383 
different,0.8376,0.48,0.85968 
same,0,0,0.00030 
different,0.93091,0.757,0.05408 
different,0.65939,0.417,0.84387 
different,0.8376,0.48,0.85971 
same,0,0,0.00004 
different,0.93091,0.757,0.05412 
different,0.65939,0.417,0.84417 
different,0.8376,0.48,0.86002 
same,0,0,0.00030 
different,0.93091,0.757,0.05442 
different,0.65939,0.417,0.84420 
different,0.8376,0.48,0.86005 
same,0,0,0.00004 
different,0.93091,0.757,0.05446 
different,0.65939,0.417,0.84458 
different,0.8376,0.48,0.86042 
same,0,0,0.00037 
different,0.93091,0.757,0.05483 
different,0.65939,0.417,0.84463 
different,0.8376,0.48,0.86048 
same,0,0,0.00005 
different,0.93091,0.757,0.05488 
different,0.65939,0.418,0.84490 
different,0.8376,0.48,0.86074 
same,0,0.001,0.00027 
different,0.93091,0.757,0.05515 
different,0.65939,0.418,0.84493 
different,0.8376,0.48,0.86078 
same,0,0,0.00004 
different,0.93091,0.757,0.05518 
different,0.65939,0.418,0.84518 
different,0.8376,0.48,0.86103 
same,0,0,0.00025 
different,0.93091,0.757,0.05543 
different,0.65939,0.418,0.84520 
different,0.8376,0.48,0.86105 
same,0,0,0.00002 
different,0.93091,0.757,0.05545 
different,0.8345,0.417,0.84568 
different,0.66249,0.481,0.86153 
same,0.17511,0.001,0.00048 
different,0.10602,0.758,0.05593 
different,0.8345,0.417,0.84575 
different,0.66249,0.481,0.86160 
same,0,0,0.00007 
different,0.10602,0.758,0.05600 
different,0.8345,0.417,0.84580 
different,0.66249,0.481,0.86165 
same,0,0,0.00005 
different,0.10602,0.758,0.05605 
different,0.8345,0.417,0.84602 
different,0.66249,0.481,0.86186 
same,0,0,0.00021 
different,0.10602,0.758,0.05627 
different,0.8345,0.417,0.84607 
different,0.66249,0.481,0.86192 
same,0,0,0.00005 
different,0.10602,0.758,0.05632 
different,0.8345,0.417,0.84630 
different,0.66249,0.483,0.86215 
same,0,0.002,0.00023 
different,0.10602,0.759,0.05655 
different,0.8345,0.417,0.84634 
different,0.66249,0.483,0.86218 
same,0,0,0.00004 
different,0.10602,0.759,0.05659 
different,0.8345,0.418,0.84653 
different,0.66249,0.483,0.86238 
same,0,0.001,0.00020 
different,0.10602,0.76,0.05678 
different,0.8345,0.418,0.84655 
different,0.66249,0.483,0.86240 
same,0,0,0.00002 
different,0.10602,0.76,0.05680 
different,0.8345,0.417,0.84676 
different,0.66249,0.483,0.86261 
same,0,0.001,0.00021 
different,0.10602,0.76,0.05701 
different,0.8345,0.417,0.84698 
different,0.66249,0.483,0.86282 
same,0,0,0.00021 
different,0.10602,0.76,0.05723 
different,0.98219,0.418,0.84703 
different,0.5148,0.484,0.86288 
same,0.14769,0.001,0.00005 
different,0.25371,0.761,0.05728 
different,0.98219,0.418,0.84706 
different,0.5148,0.484,0.86291 
same,0,0,0.00004 
different,0.25371,0.761,0.05732 
different,0.98219,0.417,0.84733 
different,0.5148,0.486,0.86318 
same,0,0.002,0.00027 
different,0.25371,0.761,0.05758 
different,0.98219,0.417,0.84740 
different,0.5148,0.486,0.86325 
same,0,0,0.00007 
different,0.25371,0.761,0.05765 
different,0.98219,0.417,0.84763 
different,0.5148,0.487,0.86348 
same,0,0.001,0.00023 
different,0.25371,0.762,0.05788 
different,0.98219,0.417,0.84811 
different,0.5148,0.488,0.86396 
same,0,0.001,0.00048 
different,0.25371,0.763,0.05836 
different,0.98219,0.417,0.84818 
different,0.5148,0.488,0.86403 
same,0,0,0.00007 
different,0.25371,0.763,0.05843 
different,0.98219,0.417,0.84847 
different,0.5148,0.489,0.86432 
same,0,0.001,0.00028 
different,0.25371,0.764,0.05872 
different,0.98219,0.417,0.84850 
different,0.5148,0.489,0.86435 
same,0,0,0.00004 
different,0.25371,0.764,0.05875 
different,0.98219,0.417,0.84877 
different,0.5148,0.491,0.86462 
same,0,0.002,0.00027 
different,0.25371,0.765,0.05902 
different,0.98219,0.417,0.84882 
different,0.5148,0.491,0.86467 
same,0,0,0.00005 
different,0.25371,0.765,0.05907 
different,0.13913,0.417,0.84946 
different,0.35786,0.492,0.86531 
same,0.15694,0.002,0.00064 
different,0.41065,0.766,0.05971 
different,0.13913,0.417,0.84950 
different,0.35786,0.493,0.86535 
same,0,0.002,0.00004 
different,0.41065,0.768,0.05975 
different,0.13913,0.417,0.84953 
different,0.35786,0.493,0.86538 
same,0,0,0.00004 
different,0.41065,0.768,0.05979 
different,0.13913,0.417,0.84966 
different,0.35786,0.495,0.86551 
same,0,0.002,0.00012 
different,0.41065,0.769,0.05991 
different,0.13913,0.417,0.84968 
different,0.35786,0.495,0.86552 
same,0,0,0.00002 
different,0.41065,0.769,0.05993 
different,0.13913,0.417,0.84992 
different,0.35786,0.497,0.86577 
same,0,0.002,0.00025 
different,0.41065,0.77,0.06018 
different,0.13913,0.417,0.84996 
different,0.35786,0.497,0.86581 
same,0,0,0.00004 
different,0.41065,0.77,0.06021 
different,0.13913,0.417,0.85019 
different,0.35786,0.499,0.86604 
same,0,0.002,0.00023 
different,0.41065,0.772,0.06044 
different,0.13913,0.417,0.85023 
different,0.35786,0.499,0.86607 
same,0,0,0.00004 
different,0.41065,0.772,0.06048 
different,0.13913,0.417,0.85051 
different,0.35786,0.501,0.86636 
same,0,0.002,0.00028 
different,0.41065,0.773,0.06076 
different,0.13913,0.417,0.85055 
different,0.35786,0.501,0.86639 
same,0,0,0.00004 
different,0.41065,0.773,0.06080 
different,0.13913,0.418,0.85094 
different,0.35786,0.502,0.86679 
same,0,0.002,0.00039 
different,0.41065,0.775,0.06119 
different,0.13913,0.418,0.85097 
different,0.35786,0.502,0.86682 
same,0,0,0.00004 
different,0.41065,0.775,0.06122 
different,0.13913,0.418,0.85104 
different,0.35786,0.504,0.86689 
same,0,0.002,0.00007 
different,0.41065,0.776,0.06130 
different,0.13913,0.418,0.85110 
different,0.35786,0.504,0.86695 
same,0,0,0.00005 
different,0.41065,0.776,0.06135 
different,0.13913,0.418,0.85127 
different,0.35786,0.506,0.86712 
same,0,0.002,0.00018 
different,0.41065,0.777,0.06153 
different,0.13913,0.418,0.85131 
different,0.35786,0.506,0.86716 
same,0,0,0.00004 
different,0.41065,0.777,0.06156 
different,0.13913,0.417,0.85152 
different,0.35786,0.507,0.86737 
same,0,0.002,0.00021 
different,0.41065,0.778,0.06177 
different,0.13913,0.417,0.85156 
different,0.35786,0.507,0.86741 
same,0,0,0.00004 
different,0.41065,0.778,0.06181 
different,0.99781,0.417,0.85177 
different,0.49918,0.508,0.86762 
same,0.14132,0.002,0.00021 
different,0.26933,0.78,0.06202 
different,0.99781,0.417,0.85181 
different,0.49918,0.508,0.86766 
same,0,0,0.00004 
different,0.26933,0.78,0.06206 
different,0.99781,0.417,0.85207 
different,0.49918,0.51,0.86792 
same,0,0.002,0.00027 
different,0.26933,0.78,0.06233 
different,0.99781,0.417,0.85227 
different,0.49918,0.51,0.86812 
same,0,0,0.00020 
different,0.26933,0.78,0.06252 
different,0.99781,0.417,0.85238 
different,0.49918,0.511,0.86822 
same,0,0.002,0.00011 
different,0.26933,0.781,0.06263 
different,0.99781,0.417,0.85239 
different,0.49918,0.511,0.86824 
same,0,0,0.00002 
different,0.26933,0.781,0.06265 
different,0.99781,0.417,0.85266 
different,0.49918,0.512,0.86851 
same,0,0.002,0.00027 
different,0.26933,0.782,0.06291 
different,0.99781,0.417,0.85271 
different,0.49918,0.512,0.86856 
same,0,0,0.00005 
different,0.26933,0.782,0.06297 
different,0.99781,0.416,0.85298 
different,0.49918,0.514,0.86883 
same,0,0.002,0.00027 
different,0.26933,0.783,0.06323 
different,0.99781,0.416,0.85300 
different,0.49918,0.514,0.86885 
same,0,0,0.00002 
different,0.26933,0.783,0.06325 
different,0.99781,0.416,0.85326 
different,0.49918,0.515,0.86911 
same,0,0.002,0.00027 
different,0.26933,0.784,0.06352 
different,0.99781,0.416,0.85330 
different,0.49918,0.515,0.86915 
same,0,0,0.00004 
different,0.26933,0.784,0.06355 
different,0.99781,0.415,0.85355 
different,0.49918,0.516,0.86940 
same,0,0.002,0.00025 
different,0.26933,0.785,0.06380 
different,0.99781,0.415,0.85378 
different,0.49918,0.516,0.86963 
same,0,0,0.00023 
different,0.26933,0.785,0.06403 
different,0.99781,0.414,0.85412 
different,0.49918,0.517,0.86997 
same,0,0.002,0.00034 
different,0.26933,0.785,0.06437 
different,0.99781,0.414,0.85415 
different,0.49918,0.517,0.87000 
same,0,0,0.00004 
different,0.26933,0.785,0.06440 
different,0.1771,0.414,0.85453 
different,0.31989,0.518,0.87037 
same,0.17929,0.002,0.00037 
different,0.44862,0.786,0.06478 
different,0.1771,0.414,0.85456 
different,0.31989,0.518,0.87041 
same,0,0,0.00004 
different,0.44862,0.786,0.06481 
different,0.1771,0.413,0.85485 
different,0.31989,0.519,0.87069 
same,0,0.001,0.00028 
different,0.44862,0.786,0.06510 
different,0.1771,0.413,0.85490 
different,0.31989,0.519,0.87075 
same,0,0,0.00005 
different,0.44862,0.786,0.06515 
different,0.1771,0.413,0.85524 
different,0.31989,0.52,0.87108 
same,0,0.001,0.00034 
different,0.44862,0.787,0.06549 
different,0.1771,0.413,0.85527 
different,0.31989,0.52,0.87112 
same,0,0,0.00004 
different,0.44862,0.787,0.06552 
different,0.1771,0.412,0.85556 
different,0.31989,0.521,0.87140 
same,0,0.001,0.00028 
different,0.44862,0.787,0.06581 
different,0.1771,0.412,0.85559 
different,0.31989,0.521,0.87144 
same,0,0,0.00004 
different,0.44862,0.787,0.06584 
different,0.1771,0.411,0.85591 
different,0.31989,0.521,0.87176 
same,0,0.001,0.00032 
different,0.44862,0.787,0.06616 
different,0.1771,0.411,0.85593 
different,0.31989,0.521,0.87178 
same,0,0,0.00002 
different,0.44862,0.787,0.06618 
different,0.1771,0.411,0.85621 
different,0.31989,0.522,0.87206 
same,0,0.002,0.00028 
different,0.44862,0.788,0.06647 
different,0.1771,0.411,0.85641 
different,0.31989,0.522,0.87226 
same,0,0,0.00020 
different,0.44862,0.788,0.06666 
different,0.1771,0.41,0.85666 
different,0.31989,0.522,0.87251 
same,0,0.001,0.00025 
different,0.44862,0.788,0.06691 
different,0.1771,0.41,0.85668 
different,0.31989,0.522,0.87252 
same,0,0,0.00002 
different,0.44862,0.788,0.06693 
different,0.1771,0.409,0.85700 
different,0.31989,0.523,0.87284 
same,0,0.001,0.00032 
different,0.44862,0.788,0.06725 
different,0.28708,0.7,0.95494 
different,0.20991,0.235,0.97079 
same,0.89002,0.752,0.09795 
different,0.5586,0.322,0.16519 
different,0.28708,0.701,0.95521 
different,0.20991,0.235,0.97106 
same,0,0.001,0.00027 
different,0.5586,0.323,0.16546 
different,0.28708,0.703,0.95603 
different,0.20991,0.237,0.97188 
same,0,0.002,0.00082 
different,0.5586,0.324,0.16628 
different,0.28708,0.703,0.95631 
different,0.20991,0.237,0.97216 
same,0,0,0.00028 
different,0.5586,0.324,0.16656 
different,0.71558,0.403,0.99375 
different,0.4285,0.655,0.03743 
different,0.9871,0.709,0.20400 
different,0.71558,0.403,0.99376 
same,0,0,0.00002 
different,0.4285,0.655,0.03745 
different,0.9871,0.709,0.20402 
different,0.71558,0.404,0.99405 
same,0,0.001,0.00028 
different,0.4285,0.656,0.03774 
different,0.9871,0.71,0.20430 
different,0.71558,0.404,0.99410 
same,0,0,0.00005 
different,0.4285,0.656,0.03779 
different,0.9871,0.71,0.20435 
different,0.71558,0.404,0.99433 
same,0,0,0.00023 
different,0.4285,0.656,0.03802 
different,0.9871,0.71,0.20458 
different,0.71558,0.404,0.99440 
same,0,0,0.00007 
different,0.4285,0.656,0.03809 
different,0.9871,0.71,0.20465 
different,0.87724,0.404,0.99463 
same,0.16166,0,0.00023 
different,0.59016,0.656,0.03832 
different,0.14876,0.71,0.20489 
different,0.87724,0.404,0.99467 
same,0,0,0.00004 
different,0.59016,0.656,0.03836 
different,0.14876,0.71,0.20492 
different,0.87724,0.404,0.99494 
same,0,0,0.00027 
different,0.59016,0.656,0.03862 
different,0.14876,0.71,0.20519 
different,0.87724,0.404,0.99517 
same,0,0,0.00023 
different,0.59016,0.656,0.03886 
different,0.14876,0.71,0.20542 
different,0.87724,0.404,0.99524 
same,0,0,0.00007 
different,0.59016,0.656,0.03893 
different,0.14876,0.71,0.20549 
different,0.87724,0.404,0.99527 
same,0,0,0.00004 
different,0.59016,0.656,0.03896 
different,0.14876,0.71,0.20553 
different,0.87724,0.404,0.99556 
same,0,0,0.00028 
different,0.59016,0.656,0.03925 
different,0.14876,0.71,0.20581 
different,0.87724,0.404,0.99559 
same,0,0,0.00004 
different,0.59016,0.656,0.03928 
different,0.14876,0.71,0.20585 
same,0.14073,0.02,0.00618 
different,0.73089,0.664,0.04547 
different,0.28949,0.726,0.21203 
same,0.49382,0.096,0.00027 
different,0.23707,0.643,0.04573 
different,0.79567,0.664,0.21229 
different,0.75419,0.344,0.14151 
same,0.48288,0.881,0.18724 
different,0.04148,0.982,0.35381 
different,0.75419,0.344,0.14169 
same,0,0,0.00018 
different,0.04148,0.982,0.35398 
different,0.75419,0.344,0.14173 
same,0,0,0.00004 
different,0.04148,0.982,0.35402 
different,0.55336,0.345,0.14199 
same,0.20083,0.001,0.00027 
different,0.24231,0.983,0.35429 
different,0.55336,0.345,0.14203 
same,0,0,0.00004 
different,0.24231,0.983,0.35432 
different,0.55336,0.345,0.14228 
same,0,0,0.00025 
different,0.24231,0.983,0.35457 
different,0.55336,0.345,0.14229 
same,0,0,0.00002 
different,0.24231,0.983,0.35459 
different,0.55336,0.346,0.14272 
same,0,0.002,0.00043 
different,0.24231,0.984,0.35501 
different,0.55336,0.346,0.14276 
same,0,0,0.00004 
different,0.24231,0.984,0.35505 
different,0.55336,0.346,0.14306 
same,0,0.001,0.00030 
different,0.24231,0.985,0.35535 
different,0.55336,0.346,0.14308 
same,0,0,0.00002 
different,0.24231,0.985,0.35537 
different,0.40555,0.347,0.14356 
same,0.14781,0.002,0.00048 
different,0.39012,0.985,0.35585 
different,0.40555,0.347,0.14363 
same,0,0.001,0.00007 
different,0.39012,0.986,0.35592 
different,0.40555,0.347,0.14368 
same,0,0,0.00005 
different,0.39012,0.986,0.35597 
different,0.40555,0.347,0.14389 
same,0,0.001,0.00021 
different,0.39012,0.987,0.35619 
different,0.40555,0.347,0.14393 
same,0,0,0.00004 
different,0.39012,0.987,0.35622 
different,0.40555,0.348,0.14412 
same,0,0.001,0.00020 
different,0.39012,0.987,0.35642 
different,0.40555,0.348,0.14437 
same,0,0,0.00025 
different,0.39012,0.987,0.35667 
different,0.40555,0.348,0.14448 
same,0,0.001,0.00011 
different,0.39012,0.988,0.35677 
different,0.40555,0.348,0.14451 
same,0,0,0.00004 
different,0.39012,0.988,0.35681 
different,0.40555,0.349,0.14478 
same,0,0.002,0.00027 
different,0.39012,0.989,0.35708 
different,0.40555,0.349,0.14482 
same,0,0,0.00004 
different,0.39012,0.989,0.35711 
different,0.40555,0.349,0.14496 
same,0,0.002,0.00014 
different,0.39012,0.99,0.35725 
different,0.23724,0.35,0.14558 
same,0.16831,0.002,0.00062 
different,0.55843,0.991,0.35788 
different,0.23724,0.35,0.14562 
same,0,0,0.00004 
different,0.55843,0.991,0.35791 
different,0.23724,0.35,0.14592 
same,0,0.002,0.00030 
different,0.55843,0.992,0.35821 
different,0.23724,0.35,0.14608 
same,0,0,0.00016 
different,0.55843,0.992,0.35837 
different,0.23724,0.35,0.14615 
same,0,0.002,0.00007 
different,0.55843,0.993,0.35844 
different,0.23724,0.35,0.14617 
same,0,0,0.00002 
different,0.55843,0.993,0.35846 
different,0.23724,0.351,0.14645 
same,0,0.002,0.00028 
different,0.55843,0.993,0.35875 
different,0.23724,0.351,0.14647 
same,0,0,0.00002 
different,0.55843,0.993,0.35876 
different,0.23724,0.351,0.14670 
same,0,0.002,0.00023 
different,0.55843,0.994,0.35899 
different,0.23724,0.351,0.14672 
same,0,0,0.00002 
different,0.55843,0.994,0.35901 
different,0.23724,0.351,0.14782 
same,0,0.004,0.00110 
different,0.55843,0.995,0.36011 
different,0.23724,0.351,0.14784 
same,0,0,0.00002 
different,0.55843,0.995,0.36013 
different,0.37711,0.351,0.14789 
same,0.13987,0.001,0.00005 
different,0.41856,0.995,0.36018 
different,0.37711,0.351,0.14793 
same,0,0,0.00004 
different,0.41856,0.995,0.36022 
different,0.37711,0.35,0.14823 
same,0,0.001,0.00030 
different,0.41856,0.995,0.36052 
different,0.37711,0.35,0.14833 
same,0,0,0.00011 
different,0.41856,0.995,0.36063 
different,0.37711,0.35,0.14855 
same,0,0.002,0.00021 
different,0.41856,0.996,0.36084 
different,0.37711,0.35,0.14922 
same,0,0.001,0.00068 
different,0.41856,0.995,0.36152 
different,0.37711,0.35,0.14926 
same,0,0,0.00004 
different,0.41856,0.995,0.36155 
different,0.37711,0.35,0.15002 
same,0,0.002,0.00076 
different,0.41856,0.996,0.36232 
different,0.37711,0.349,0.15130 
same,0,0.003,0.00128 
different,0.41856,0.996,0.36360 
different,0.37711,0.348,0.15135 
same,0,0.001,0.00005 
different,0.41856,0.996,0.36365 
different,0.37711,0.348,0.15162 
same,0,0.002,0.00027 
different,0.41856,0.996,0.36392 
different,0.37711,0.348,0.15191 
same,0,0.001,0.00028 
different,0.41856,0.996,0.36420 
different,0.66849,0.161,0.30982 
same,0.29138,0.194,0.15791 
different,0.12718,0.802,0.52211 
different,0.66849,0.16,0.31006 
same,0,0.001,0.00025 
different,0.12718,0.801,0.52236 
different,0.48763,0.161,0.31333 
same,0.18086,0.002,0.00327 
different,0.30804,0.801,0.52563 
different,0.48763,0.161,0.31360 
same,0,0,0.00027 
different,0.30804,0.801,0.52590 
different,0.50972,0.243,0.32605 
different,0.02209,0.394,0.01245 
different,0.28595,0.582,0.53835 
same,0,0,0.00025 
different,0.50972,0.243,0.32630 
different,0.02209,0.394,0.01270 
different,0.28595,0.582,0.53860 
same,0.34067,0.007,0.00302 
different,0.85039,0.245,0.32932 
different,0.36276,0.395,0.01572 
different,0.94528,0.588,0.54162 
same,0,0,0.00002 
different,0.85039,0.245,0.32934 
different,0.36276,0.395,0.01574 
different,0.94528,0.588,0.54164 
same,0,0,0.00030 
different,0.85039,0.245,0.32964 
different,0.36276,0.395,0.01604 
different,0.94528,0.588,0.54194 
same,0,0,0.00002 
different,0.85039,0.245,0.32966 
different,0.36276,0.395,0.01606 
different,0.94528,0.588,0.54196 
same,0.18356,0,0.00020 
different,0.66683,0.245,0.32986 
different,0.1792,0.395,0.01626 
different,0.12884,0.588,0.54215 
same,0,0,0.00004 
different,0.66683,0.245,0.32989 
different,0.1792,0.395,0.01629 
different,0.12884,0.588,0.54219 
same,0,0.001,0.00025 
different,0.66683,0.246,0.33014 
different,0.1792,0.396,0.01654 
different,0.12884,0.588,0.54244 
different,0.8134,0.422,0.01162 
different,0.85343,0.179,0.34176 
same,0.3658,0.043,0.02816 
different,0.94224,0.794,0.55406 
different,0.97378,0.422,0.01189 
different,0.69305,0.179,0.34203 
same,0.16038,0,0.00027 
different,0.10262,0.794,0.55432 
different,0.16032,0.425,0.01462 
different,0.50651,0.181,0.34476 
same,0.18654,0.005,0.00274 
different,0.28916,0.794,0.55706 
different,0.16032,0.426,0.01491 
different,0.50651,0.182,0.34505 
same,0,0.001,0.00028 
different,0.28916,0.794,0.55734 
different,0.16032,0.426,0.01516 
different,0.50651,0.182,0.34530 
same,0,0,0.00025 
different,0.28916,0.794,0.55759 
different,0.09007,0.413,0.03209 
different,0.57676,0.195,0.36223 
same,0.07025,0.096,0.01693 
different,0.21891,0.85,0.57452 
different,0.09007,0.413,0.03237 
different,0.57676,0.195,0.36251 
same,0,0,0.00028 
different,0.21891,0.85,0.57481 
different,0.09007,0.413,0.03241 
different,0.57676,0.195,0.36255 
same,0,0,0.00004 
different,0.21891,0.85,0.57484 
different,0.09007,0.413,0.03262 
different,0.57676,0.195,0.36276 
same,0,0,0.00021 
different,0.21891,0.85,0.57506 
different,0.09007,0.413,0.03266 
different,0.57676,0.195,0.36280 
same,0,0,0.00004 
different,0.21891,0.85,0.57509 
different,0.09007,0.413,0.03294 
different,0.57676,0.195,0.36308 
same,0,0.001,0.00028 
different,0.21891,0.849,0.57538 
different,0.09007,0.413,0.03298 
different,0.57676,0.195,0.36312 
same,0,0,0.00004 
different,0.21891,0.849,0.57541 
different,0.09007,0.413,0.03322 
different,0.57676,0.195,0.36337 
same,0,0,0.00025 
different,0.21891,0.849,0.57566 
different,0.09007,0.413,0.03326 
different,0.57676,0.195,0.36340 
same,0,0,0.00004 
different,0.21891,0.849,0.57570 
different,0.09007,0.413,0.03374 
different,0.57676,0.194,0.36388 
same,0,0.001,0.00048 
different,0.21891,0.849,0.57617 
different,0.09007,0.414,0.03402 
different,0.57676,0.195,0.36416 
same,0,0.001,0.00028 
different,0.21891,0.849,0.57646 
different,0.09007,0.414,0.03406 
different,0.57676,0.195,0.36420 
same,0,0,0.00004 
different,0.21891,0.849,0.57649 
different,0.2541,0.414,0.03411 
different,0.41273,0.194,0.36425 
same,0.16403,0.001,0.00005 
different,0.38294,0.848,0.57655 
different,0.2541,0.414,0.03418 
different,0.41273,0.194,0.36432 
same,0,0,0.00007 
different,0.38294,0.848,0.57662 
different,0.2541,0.413,0.03440 
different,0.41273,0.193,0.36454 
same,0,0.001,0.00021 
different,0.38294,0.847,0.57683 
different,0.2541,0.413,0.03449 
different,0.41273,0.193,0.36463 
same,0,0,0.00009 
different,0.38294,0.847,0.57692 
different,0.2541,0.414,0.03470 
different,0.41273,0.193,0.36484 
same,0,0.002,0.00021 
different,0.38294,0.846,0.57713 
different,0.2541,0.414,0.03475 
different,0.41273,0.193,0.36489 
same,0,0,0.00005 
different,0.38294,0.846,0.57719 
different,0.2541,0.414,0.03498 
different,0.41273,0.192,0.36512 
same,0,0.002,0.00023 
different,0.38294,0.845,0.57742 
different,0.2541,0.414,0.03502 
different,0.41273,0.192,0.36516 
same,0,0,0.00004 
different,0.38294,0.845,0.57745 
different,0.2541,0.414,0.03528 
different,0.41273,0.191,0.36543 
same,0,0.002,0.00027 
different,0.38294,0.843,0.57772 
different,0.2541,0.414,0.03552 
different,0.41273,0.191,0.36566 
same,0,0,0.00023 
different,0.38294,0.843,0.57795 
different,0.2541,0.414,0.03559 
different,0.41273,0.19,0.36573 
same,0,0.002,0.00007 
different,0.38294,0.842,0.57802 
different,0.2541,0.414,0.03562 
different,0.41273,0.19,0.36576 
same,0,0,0.00004 
different,0.38294,0.842,0.57806 
different,0.2541,0.419,0.04191 
different,0.41273,0.186,0.37205 
same,0,0.028,0.00629 
different,0.38294,0.827,0.58435 
different,0.2541,0.419,0.04212 
different,0.41273,0.186,0.37227 
same,0,0.002,0.00021 
different,0.38294,0.827,0.58456 
different,0.2541,0.419,0.04218 
different,0.41273,0.186,0.37232 
same,0,0,0.00005 
different,0.38294,0.827,0.58461 
different,0.2541,0.419,0.04244 
different,0.41273,0.186,0.37259 
same,0,0.001,0.00027 
different,0.38294,0.826,0.58488 
different,0.2541,0.419,0.04248 
different,0.41273,0.186,0.37262 
same,0,0,0.00004 
different,0.38294,0.826,0.58492 
different,0.45931,0.407,0.04291 
different,0.20752,0.168,0.37305 
same,0.79479,0.028,0.00043 
different,0.58815,0.8,0.58534 
different,0.02595,0.127,0.16933 
same,0.64088,0.373,0.49948 
different,0.56664,0.534,0.12643 
different,0.15479,0.586,0.71177 
different,0.02595,0.127,0.17019 
same,0,0,0.00085 
different,0.56664,0.534,0.12728 
different,0.15479,0.586,0.71262 
different,0.02595,0.128,0.17045 
same,0,0.001,0.00027 
different,0.56664,0.535,0.12755 
different,0.15479,0.586,0.71289 
different,0.02595,0.128,0.17129 
same,0,0,0.00084 
different,0.56664,0.535,0.12838 
different,0.15479,0.586,0.71372 
different,0.02595,0.128,0.17164 
same,0,0,0.00036 
different,0.56664,0.535,0.12874 
different,0.15479,0.586,0.71408 
different,0.02595,0.128,0.17196 
same,0,0,0.00032 
different,0.56664,0.535,0.12906 
different,0.15479,0.586,0.71440 
different,0.02595,0.128,0.17237 
same,0,0,0.00041 
different,0.56664,0.535,0.12947 
different,0.15479,0.586,0.71481 
different,0.02595,0.128,0.17255 
