classification,orientation,distance,time
different,0.4296,0.199,0.49515 
different,0.26697,0.515,0.04116 
different,0.52861,0.613,0.02933 
same,0,0.001,0.00013 
different,0.4296,0.199,0.49517 
different,0.26697,0.515,0.04118 
different,0.52861,0.613,0.02935 
same,0,0,0.00002 
different,0.4296,0.199,0.49530 
different,0.26697,0.515,0.04131 
different,0.52861,0.613,0.02948 
same,0,0.001,0.00013 
different,0.4296,0.199,0.49540 
different,0.26697,0.515,0.04142 
different,0.52861,0.613,0.02959 
same,0,0,0.00011 
different,0.4296,0.2,0.49544 
different,0.26697,0.515,0.04145 
different,0.52861,0.614,0.02962 
same,0,0.001,0.00004 
different,0.4296,0.2,0.49545 
different,0.26697,0.515,0.04147 
different,0.52861,0.614,0.02964 
same,0,0,0.00002 
different,0.4296,0.2,0.49559 
different,0.26697,0.515,0.04161 
different,0.52861,0.613,0.02978 
same,0,0.001,0.00014 
different,0.4296,0.2,0.49561 
different,0.26697,0.515,0.04163 
different,0.52861,0.613,0.02980 
same,0,0,0.00002 
different,0.4296,0.201,0.49573 
different,0.26697,0.515,0.04175 
different,0.52861,0.614,0.02992 
same,0,0.001,0.00012 
different,0.4296,0.201,0.49575 
different,0.26697,0.515,0.04177 
different,0.52861,0.614,0.02994 
same,0,0,0.00002 
different,0.4296,0.201,0.49588 
different,0.26697,0.515,0.04190 
different,0.52861,0.614,0.03007 
same,0,0,0.00013 
different,0.4296,0.201,0.49589 
different,0.26697,0.515,0.04191 
different,0.52861,0.614,0.03008 
same,0,0,0.00001 
different,0.4296,0.201,0.49602 
different,0.26697,0.515,0.04204 
different,0.52861,0.614,0.03021 
same,0,0.001,0.00013 
different,0.4296,0.201,0.49604 
different,0.26697,0.515,0.04206 
different,0.52861,0.614,0.03023 
same,0,0,0.00002 
different,0.4296,0.201,0.49617 
different,0.26697,0.515,0.04219 
different,0.52861,0.614,0.03036 
same,0,0,0.00013 
different,0.4296,0.201,0.49619 
different,0.26697,0.515,0.04221 
different,0.52861,0.614,0.03037 
same,0,0,0.00002 
different,0.4296,0.201,0.49632 
different,0.26697,0.515,0.04234 
different,0.52861,0.614,0.03051 
same,0,0,0.00013 
different,0.4296,0.201,0.49642 
different,0.26697,0.515,0.04243 
different,0.52861,0.614,0.03060 
same,0,0,0.00010 
different,0.4296,0.201,0.49646 
different,0.26697,0.515,0.04248 
different,0.52861,0.614,0.03065 
same,0,0,0.00004 
different,0.4296,0.201,0.49648 
different,0.26697,0.515,0.04249 
different,0.52861,0.614,0.03066 
same,0,0,0.00002 
different,0.4296,0.201,0.49662 
different,0.26697,0.515,0.04263 
different,0.52861,0.614,0.03080 
same,0,0,0.00014 
different,0.4296,0.201,0.49664 
different,0.26697,0.515,0.04265 
different,0.52861,0.614,0.03082 
same,0,0,0.00002 
different,0.4296,0.202,0.49676 
different,0.26697,0.515,0.04277 
different,0.52861,0.615,0.03094 
same,0,0.001,0.00012 
different,0.4296,0.202,0.49677 
different,0.26697,0.515,0.04278 
different,0.52861,0.615,0.03095 
same,0,0,0.00001 
different,0.4296,0.202,0.49691 
different,0.26697,0.515,0.04292 
different,0.52861,0.615,0.03109 
same,0,0,0.00014 
different,0.4296,0.202,0.49692 
different,0.26697,0.515,0.04293 
different,0.52861,0.615,0.03110 
same,0,0,0.00001 
different,0.4296,0.202,0.49705 
different,0.26697,0.515,0.04306 
different,0.52861,0.615,0.03123 
same,0,0,0.00013 
different,0.4296,0.202,0.49706 
different,0.26697,0.515,0.04307 
different,0.52861,0.615,0.03124 
same,0,0,0.00001 
different,0.4296,0.202,0.49720 
different,0.26697,0.515,0.04321 
different,0.52861,0.615,0.03138 
same,0,0,0.00014 
different,0.4296,0.202,0.49721 
different,0.26697,0.515,0.04323 
different,0.52861,0.615,0.03140 
same,0,0,0.00002 
different,0.4296,0.202,0.49734 
different,0.26697,0.515,0.04335 
different,0.52861,0.615,0.03152 
same,0,0,0.00012 
different,0.4296,0.202,0.49744 
different,0.26697,0.515,0.04346 
different,0.52861,0.615,0.03163 
same,0,0,0.00011 
different,0.4296,0.202,0.49748 
different,0.26697,0.515,0.04350 
different,0.52861,0.615,0.03167 
same,0,0,0.00004 
different,0.4296,0.202,0.49750 
different,0.26697,0.515,0.04352 
different,0.52861,0.615,0.03169 
same,0,0,0.00002 
different,0.4296,0.202,0.49764 
different,0.26697,0.515,0.04366 
different,0.52861,0.615,0.03183 
same,0,0,0.00014 
different,0.4296,0.202,0.49766 
different,0.26697,0.515,0.04368 
different,0.52861,0.615,0.03184 
same,0,0,0.00002 
different,0.4296,0.202,0.49777 
different,0.26697,0.515,0.04379 
different,0.52861,0.615,0.03196 
same,0,0,0.00011 
different,0.4296,0.202,0.49779 
different,0.26697,0.515,0.04381 
different,0.52861,0.615,0.03198 
same,0,0,0.00002 
different,0.4296,0.202,0.49792 
different,0.26697,0.515,0.04394 
different,0.52861,0.615,0.03211 
same,0,0,0.00013 
different,0.4296,0.202,0.49794 
different,0.26697,0.515,0.04396 
different,0.52861,0.615,0.03212 
same,0,0,0.00002 
different,0.4296,0.202,0.49807 
different,0.26697,0.515,0.04409 
different,0.52861,0.615,0.03226 
same,0,0,0.00013 
different,0.4296,0.202,0.49808 
different,0.26697,0.515,0.04410 
different,0.52861,0.615,0.03226 
same,0,0,0.00001 
different,0.4296,0.202,0.49822 
different,0.26697,0.515,0.04424 
different,0.52861,0.615,0.03240 
same,0,0,0.00014 
different,0.4296,0.202,0.49824 
different,0.26697,0.515,0.04425 
different,0.52861,0.615,0.03242 
same,0,0,0.00002 
different,0.4296,0.202,0.49836 
different,0.26697,0.515,0.04438 
different,0.52861,0.615,0.03254 
same,0,0,0.00012 
different,0.4296,0.202,0.49846 
different,0.26697,0.515,0.04448 
different,0.52861,0.615,0.03265 
same,0,0,0.00011 
different,0.4296,0.202,0.49848 
different,0.26697,0.515,0.04450 
different,0.52861,0.615,0.03267 
same,0,0,0.00002 
different,0.4296,0.202,0.49851 
different,0.26697,0.515,0.04452 
different,0.52861,0.615,0.03269 
same,0,0,0.00003 
different,0.4296,0.202,0.49853 
different,0.26697,0.515,0.04455 
different,0.52861,0.615,0.03272 
same,0,0,0.00003 
different,0.4296,0.202,0.49865 
different,0.26697,0.515,0.04466 
different,0.52861,0.615,0.03283 
same,0,0,0.00011 
different,0.4296,0.202,0.49874 
different,0.26697,0.515,0.04476 
different,0.52861,0.615,0.03293 
same,0,0,0.00010 
different,0.4296,0.202,0.49876 
different,0.26697,0.515,0.04478 
different,0.52861,0.615,0.03295 
same,0,0,0.00002 
different,0.4296,0.202,0.49880 
different,0.26697,0.515,0.04481 
different,0.52861,0.615,0.03298 
same,0,0,0.00004 
different,0.4296,0.202,0.49881 
different,0.26697,0.515,0.04483 
different,0.52861,0.615,0.03300 
same,0,0,0.00002 
different,0.4296,0.202,0.49883 
different,0.26697,0.515,0.04485 
different,0.52861,0.615,0.03302 
same,0,0,0.00002 
different,0.4296,0.202,0.49895 
different,0.26697,0.515,0.04496 
different,0.52861,0.615,0.03313 
same,0,0,0.00011 
different,0.4296,0.202,0.49896 
different,0.26697,0.515,0.04498 
different,0.52861,0.615,0.03315 
same,0,0,0.00002 
different,0.4296,0.202,0.49898 
different,0.26697,0.515,0.04500 
different,0.52861,0.615,0.03317 
same,0,0,0.00002 
different,0.4296,0.202,0.49909 
different,0.26697,0.515,0.04510 
different,0.52861,0.615,0.03327 
same,0,0,0.00011 
different,0.4296,0.202,0.49910 
different,0.26697,0.515,0.04512 
different,0.52861,0.615,0.03329 
same,0,0,0.00002 
different,0.4296,0.202,0.49912 
different,0.26697,0.515,0.04514 
different,0.52861,0.615,0.03331 
same,0,0,0.00002 
different,0.4296,0.202,0.49915 
different,0.26697,0.515,0.04516 
different,0.52861,0.615,0.03333 
same,0,0,0.00003 
different,0.4296,0.202,0.49918 
different,0.26697,0.515,0.04520 
different,0.52861,0.615,0.03337 
same,0,0,0.00004 
different,0.4296,0.202,0.49919 
different,0.26697,0.515,0.04521 
different,0.52861,0.615,0.03338 
same,0,0,0.00001 
different,0.4296,0.202,0.49924 
different,0.26697,0.515,0.04526 
different,0.52861,0.615,0.03343 
same,0,0,0.00005 
different,0.4296,0.202,0.49926 
different,0.26697,0.515,0.04528 
different,0.52861,0.615,0.03345 
same,0,0,0.00002 
different,0.4296,0.202,0.49928 
different,0.26697,0.515,0.04529 
different,0.52861,0.615,0.03346 
same,0,0,0.00002 
different,0.4296,0.202,0.49930 
different,0.26697,0.515,0.04531 
different,0.52861,0.615,0.03348 
same,0,0,0.00002 
different,0.4296,0.202,0.49932 
different,0.26697,0.515,0.04534 
different,0.52861,0.615,0.03351 
same,0,0,0.00003 
different,0.4296,0.202,0.49938 
different,0.26697,0.515,0.04540 
different,0.52861,0.615,0.03357 
same,0,0,0.00006 
different,0.4296,0.202,0.49940 
different,0.26697,0.515,0.04542 
different,0.52861,0.615,0.03359 
same,0,0,0.00002 
different,0.4296,0.202,0.49942 
different,0.26697,0.515,0.04543 
different,0.52861,0.615,0.03360 
same,0,0,0.00002 
different,0.4296,0.202,0.49952 
different,0.26697,0.515,0.04554 
different,0.52861,0.615,0.03371 
same,0,0,0.00011 
different,0.4296,0.202,0.49954 
different,0.26697,0.515,0.04556 
different,0.52861,0.615,0.03373 
same,0,0,0.00002 
different,0.4296,0.202,0.49956 
different,0.26697,0.515,0.04557 
different,0.52861,0.615,0.03374 
same,0,0,0.00002 
different,0.4296,0.202,0.49958 
different,0.26697,0.515,0.04559 
different,0.52861,0.615,0.03376 
same,0,0,0.00002 
different,0.4296,0.202,0.49962 
different,0.26697,0.515,0.04564 
different,0.52861,0.615,0.03380 
same,0,0,0.00004 
different,0.4296,0.202,0.49963 
different,0.26697,0.515,0.04564 
different,0.52861,0.615,0.03381 
same,0,0,0.00001 
different,0.4296,0.202,0.49965 
different,0.26697,0.515,0.04566 
different,0.52861,0.615,0.03383 
same,0,0,0.00002 
different,0.4296,0.202,0.49967 
different,0.26697,0.515,0.04569 
different,0.52861,0.615,0.03386 
same,0,0,0.00003 
different,0.4296,0.202,0.49970 
different,0.26697,0.515,0.04571 
different,0.52861,0.615,0.03388 
same,0,0,0.00003 
different,0.4296,0.202,0.49971 
different,0.26697,0.515,0.04572 
different,0.52861,0.615,0.03389 
same,0,0,0.00001 
different,0.4296,0.202,0.49972 
different,0.26697,0.515,0.04574 
different,0.52861,0.615,0.03391 
same,0,0,0.00002 
different,0.4296,0.202,0.49976 
different,0.26697,0.515,0.04578 
different,0.52861,0.615,0.03394 
same,0,0,0.00004 
different,0.4296,0.202,0.49978 
different,0.26697,0.515,0.04579 
different,0.52861,0.615,0.03396 
same,0,0,0.00002 
different,0.4296,0.202,0.49982 
different,0.26697,0.515,0.04584 
different,0.52861,0.615,0.03401 
same,0,0,0.00004 
different,0.4296,0.202,0.49984 
different,0.26697,0.515,0.04585 
different,0.52861,0.615,0.03402 
same,0,0,0.00002 
different,0.4296,0.202,0.49994 
different,0.26697,0.515,0.04596 
different,0.52861,0.615,0.03413 
same,0,0,0.00011 
different,0.4296,0.202,0.49997 
different,0.26697,0.515,0.04599 
different,0.52861,0.615,0.03415 
same,0,0,0.00003 
different,0.4296,0.202,0.49999 
different,0.26697,0.515,0.04600 
different,0.52861,0.615,0.03417 
same,0,0,0.00002 
different,0.4296,0.202,0.50001 
different,0.26697,0.515,0.04603 
different,0.52861,0.615,0.03420 
same,0,0,0.00003 
different,0.4296,0.202,0.50003 
different,0.26697,0.515,0.04605 
different,0.52861,0.615,0.03422 
same,0,0,0.00002 
different,0.4296,0.202,0.50005 
different,0.26697,0.515,0.04606 
different,0.52861,0.615,0.03423 
same,0,0,0.00002 
different,0.4296,0.202,0.50007 
different,0.26697,0.515,0.04608 
different,0.52861,0.615,0.03425 
same,0,0,0.00002 
different,0.4296,0.202,0.50008 
different,0.26697,0.515,0.04610 
different,0.52861,0.615,0.03427 
same,0,0,0.00002 
different,0.4296,0.202,0.50011 
different,0.26697,0.515,0.04613 
different,0.52861,0.615,0.03429 
same,0,0,0.00003 
different,0.4296,0.202,0.50013 
different,0.26697,0.515,0.04614 
different,0.52861,0.615,0.03431 
same,0,0,0.00002 
different,0.4296,0.202,0.50014 
different,0.26697,0.515,0.04616 
different,0.52861,0.615,0.03433 
same,0,0,0.00002 
different,0.4296,0.202,0.50016 
different,0.26697,0.515,0.04618 
different,0.52861,0.615,0.03435 
same,0,0,0.00002 
different,0.4296,0.202,0.50019 
different,0.26697,0.515,0.04620 
different,0.52861,0.615,0.03437 
same,0,0,0.00003 
different,0.4296,0.202,0.50026 
different,0.26697,0.515,0.04627 
different,0.52861,0.615,0.03444 
same,0,0,0.00007 
different,0.4296,0.202,0.50037 
different,0.26697,0.515,0.04639 
different,0.52861,0.615,0.03456 
same,0,0,0.00011 
different,0.4296,0.202,0.50039 
different,0.26697,0.515,0.04641 
different,0.52861,0.615,0.03457 
same,0,0,0.00002 
different,0.4296,0.202,0.50041 
different,0.26697,0.515,0.04642 
different,0.52861,0.615,0.03459 
same,0,0,0.00002 
different,0.4296,0.202,0.50043 
different,0.26697,0.515,0.04645 
different,0.52861,0.615,0.03462 
same,0,0,0.00003 
different,0.4296,0.202,0.50045 
different,0.26697,0.515,0.04647 
different,0.52861,0.615,0.03464 
same,0,0,0.00002 
different,0.4296,0.202,0.50049 
different,0.26697,0.515,0.04650 
different,0.52861,0.615,0.03467 
same,0,0,0.00004 
different,0.4296,0.202,0.50049 
different,0.26697,0.515,0.04651 
different,0.52861,0.615,0.03468 
same,0,0,0.00001 
different,0.4296,0.202,0.50052 
different,0.26697,0.515,0.04654 
different,0.52861,0.615,0.03471 
same,0,0,0.00003 
different,0.4296,0.202,0.50054 
different,0.26697,0.515,0.04655 
different,0.52861,0.615,0.03472 
same,0,0,0.00002 
different,0.4296,0.202,0.50056 
different,0.26697,0.515,0.04657 
different,0.52861,0.615,0.03474 
same,0,0,0.00002 
different,0.4296,0.202,0.50057 
different,0.26697,0.515,0.04659 
different,0.52861,0.615,0.03476 
same,0,0,0.00002 
different,0.4296,0.202,0.50059 
different,0.26697,0.515,0.04661 
different,0.52861,0.615,0.03478 
same,0,0,0.00002 
different,0.4296,0.202,0.50063 
different,0.26697,0.515,0.04664 
different,0.52861,0.615,0.03481 
same,0,0,0.00004 
different,0.4296,0.202,0.50064 
different,0.26697,0.515,0.04666 
different,0.52861,0.615,0.03483 
same,0,0,0.00002 
different,0.4296,0.202,0.50079 
different,0.26697,0.515,0.04681 
different,0.52861,0.615,0.03498 
same,0,0,0.00015 
different,0.4296,0.202,0.50081 
different,0.26697,0.515,0.04683 
different,0.52861,0.615,0.03499 
same,0,0,0.00002 
different,0.4296,0.202,0.50083 
different,0.26697,0.515,0.04684 
different,0.52861,0.615,0.03501 
same,0,0,0.00002 
different,0.4296,0.202,0.50085 
different,0.26697,0.515,0.04687 
different,0.52861,0.615,0.03504 
same,0,0,0.00003 
different,0.4296,0.202,0.50087 
different,0.26697,0.515,0.04689 
different,0.52861,0.615,0.03506 
same,0,0,0.00002 
different,0.4296,0.202,0.50089 
different,0.26697,0.515,0.04690 
different,0.52861,0.615,0.03507 
same,0,0,0.00002 
different,0.4296,0.202,0.50092 
different,0.26697,0.515,0.04694 
different,0.52861,0.615,0.03511 
same,0,0,0.00004 
different,0.4296,0.202,0.50094 
different,0.26697,0.515,0.04696 
different,0.52861,0.615,0.03513 
same,0,0,0.00002 
different,0.4296,0.202,0.50096 
different,0.26697,0.515,0.04697 
different,0.52861,0.615,0.03514 
same,0,0,0.00002 
different,0.4296,0.202,0.50098 
different,0.26697,0.515,0.04699 
different,0.52861,0.615,0.03516 
same,0,0,0.00002 
different,0.4296,0.202,0.50099 
different,0.26697,0.515,0.04701 
different,0.52861,0.615,0.03518 
same,0,0,0.00002 
different,0.4296,0.202,0.50101 
different,0.26697,0.515,0.04703 
different,0.52861,0.615,0.03520 
same,0,0,0.00002 
different,0.4296,0.202,0.50103 
different,0.26697,0.515,0.04704 
different,0.52861,0.615,0.03521 
same,0,0,0.00002 
different,0.4296,0.202,0.50106 
different,0.26697,0.515,0.04708 
different,0.52861,0.615,0.03525 
same,0,0,0.00004 
different,0.4296,0.202,0.50116 
different,0.26697,0.515,0.04718 
different,0.52861,0.615,0.03534 
same,0,0,0.00010 
different,0.4296,0.202,0.50126 
different,0.26697,0.515,0.04727 
different,0.52861,0.615,0.03544 
same,0,0,0.00010 
different,0.4296,0.202,0.50128 
different,0.26697,0.515,0.04730 
different,0.52861,0.615,0.03547 
same,0,0,0.00003 
different,0.4296,0.202,0.50130 
different,0.26697,0.515,0.04732 
different,0.52861,0.615,0.03548 
same,0,0,0.00002 
different,0.4296,0.202,0.50132 
different,0.26697,0.515,0.04733 
different,0.52861,0.615,0.03550 
same,0,0,0.00002 
different,0.4296,0.202,0.50133 
different,0.26697,0.515,0.04735 
different,0.52861,0.615,0.03552 
same,0,0,0.00002 
different,0.4296,0.202,0.50137 
different,0.26697,0.515,0.04739 
different,0.52861,0.615,0.03555 
same,0,0,0.00004 
different,0.4296,0.202,0.50139 
different,0.26697,0.515,0.04740 
different,0.52861,0.615,0.03557 
same,0,0,0.00002 
different,0.4296,0.202,0.50140 
different,0.26697,0.515,0.04741 
different,0.52861,0.615,0.03558 
same,0,0,0.00001 
different,0.4296,0.202,0.50142 
different,0.26697,0.515,0.04744 
different,0.52861,0.615,0.03561 
same,0,0,0.00003 
different,0.4296,0.202,0.50144 
different,0.26697,0.515,0.04746 
different,0.52861,0.615,0.03562 
same,0,0,0.00002 
different,0.4296,0.201,0.50146 
different,0.26697,0.515,0.04747 
different,0.52861,0.614,0.03564 
same,0,0.001,0.00002 
different,0.4296,0.201,0.50147 
different,0.26697,0.515,0.04749 
different,0.52861,0.614,0.03566 
same,0,0,0.00002 
different,0.4296,0.201,0.50159 
different,0.26697,0.515,0.04760 
different,0.52861,0.614,0.03577 
same,0,0,0.00011 
different,0.4296,0.201,0.50161 
different,0.26697,0.515,0.04762 
different,0.52861,0.614,0.03579 
same,0,0,0.00002 
different,0.4296,0.201,0.50162 
different,0.26697,0.515,0.04764 
different,0.52861,0.614,0.03581 
same,0,0,0.00002 
different,0.4296,0.201,0.50165 
different,0.26697,0.515,0.04767 
different,0.52861,0.614,0.03583 
same,0,0,0.00003 
different,0.4296,0.201,0.50168 
different,0.26697,0.515,0.04769 
different,0.52861,0.614,0.03586 
same,0,0,0.00003 
different,0.4296,0.201,0.50169 
different,0.26697,0.515,0.04771 
different,0.52861,0.614,0.03588 
same,0,0,0.00002 
different,0.4296,0.201,0.50172 
different,0.26697,0.515,0.04774 
different,0.52861,0.614,0.03590 
same,0,0,0.00003 
different,0.4296,0.201,0.50174 
different,0.26697,0.515,0.04775 
different,0.52861,0.614,0.03592 
same,0,0,0.00002 
different,0.4296,0.201,0.50175 
different,0.26697,0.515,0.04777 
different,0.52861,0.614,0.03594 
same,0,0,0.00002 
different,0.4296,0.201,0.50177 
different,0.26697,0.515,0.04779 
different,0.52861,0.614,0.03596 
same,0,0,0.00002 
different,0.4296,0.201,0.50179 
different,0.26697,0.515,0.04781 
different,0.52861,0.614,0.03597 
same,0,0,0.00002 
different,0.4296,0.201,0.50187 
different,0.26697,0.515,0.04788 
different,0.52861,0.614,0.03605 
same,0,0,0.00008 
different,0.4296,0.201,0.50189 
different,0.26697,0.515,0.04790 
different,0.52861,0.614,0.03607 
same,0,0,0.00002 
different,0.4296,0.201,0.50190 
different,0.26697,0.515,0.04792 
different,0.52861,0.614,0.03609 
same,0,0,0.00002 
different,0.4296,0.201,0.50193 
different,0.26697,0.515,0.04795 
different,0.52861,0.614,0.03611 
same,0,0,0.00003 
different,0.4296,0.201,0.50211 
different,0.26697,0.515,0.04813 
different,0.52861,0.614,0.03630 
same,0,0,0.00018 
different,0.4296,0.201,0.50213 
different,0.26697,0.515,0.04815 
different,0.52861,0.614,0.03632 
same,0,0,0.00002 
different,0.4296,0.201,0.50215 
different,0.26697,0.515,0.04816 
different,0.52861,0.614,0.03633 
same,0,0,0.00002 
different,0.4296,0.201,0.50217 
different,0.26697,0.515,0.04819 
different,0.52861,0.614,0.03636 
same,0,0,0.00003 
different,0.4296,0.201,0.50219 
different,0.26697,0.515,0.04821 
different,0.52861,0.614,0.03638 
same,0,0,0.00002 
different,0.4296,0.201,0.50223 
different,0.26697,0.515,0.04824 
different,0.52861,0.614,0.03641 
same,0,0,0.00004 
different,0.4296,0.201,0.50224 
different,0.26697,0.515,0.04826 
different,0.52861,0.614,0.03643 
same,0,0,0.00002 
different,0.4296,0.201,0.50226 
different,0.26697,0.515,0.04828 
different,0.52861,0.614,0.03645 
same,0,0,0.00002 
different,0.4296,0.201,0.50231 
different,0.26697,0.515,0.04832 
different,0.52861,0.614,0.03649 
same,0,0,0.00004 
different,0.4296,0.201,0.50231 
different,0.26697,0.515,0.04833 
different,0.52861,0.614,0.03650 
same,0,0,0.00001 
different,0.4296,0.201,0.50233 
different,0.26697,0.515,0.04835 
different,0.52861,0.614,0.03652 
same,0,0,0.00002 
different,0.4296,0.201,0.50237 
different,0.26697,0.515,0.04838 
different,0.52861,0.614,0.03655 
same,0,0,0.00004 
different,0.4296,0.201,0.50245 
different,0.26697,0.515,0.04846 
different,0.52861,0.614,0.03663 
same,0,0,0.00008 
different,0.4296,0.201,0.50246 
different,0.26697,0.515,0.04848 
different,0.52861,0.614,0.03665 
same,0,0,0.00002 
different,0.4296,0.201,0.50258 
different,0.26697,0.515,0.04859 
different,0.52861,0.614,0.03676 
same,0,0,0.00011 
different,0.4296,0.201,0.50261 
different,0.26697,0.515,0.04863 
different,0.52861,0.614,0.03680 
same,0,0,0.00004 
different,0.4296,0.201,0.50263 
different,0.26697,0.514,0.04865 
different,0.52861,0.614,0.03681 
same,0,0.001,0.00002 
different,0.4296,0.201,0.50266 
different,0.26697,0.514,0.04868 
different,0.52861,0.614,0.03685 
same,0,0,0.00004 
different,0.4296,0.201,0.50268 
different,0.26697,0.514,0.04870 
different,0.52861,0.614,0.03687 
same,0,0,0.00002 
different,0.4296,0.201,0.50270 
different,0.26697,0.514,0.04872 
different,0.52861,0.614,0.03688 
same,0,0,0.00002 
different,0.4296,0.201,0.50271 
different,0.26697,0.514,0.04872 
different,0.52861,0.614,0.03689 
same,0,0,0.00001 
different,0.4296,0.201,0.50274 
different,0.26697,0.514,0.04876 
different,0.52861,0.614,0.03693 
same,0,0,0.00004 
different,0.4296,0.201,0.50276 
different,0.26697,0.514,0.04878 
different,0.52861,0.614,0.03695 
same,0,0,0.00002 
different,0.4296,0.201,0.50278 
different,0.26697,0.514,0.04879 
different,0.52861,0.614,0.03696 
same,0,0,0.00002 
different,0.4296,0.201,0.50280 
different,0.26697,0.514,0.04881 
different,0.52861,0.614,0.03698 
same,0,0,0.00002 
different,0.4296,0.201,0.50282 
different,0.26697,0.514,0.04884 
different,0.52861,0.614,0.03701 
same,0,0,0.00003 
different,0.4296,0.201,0.50289 
different,0.26697,0.514,0.04891 
different,0.52861,0.614,0.03708 
same,0,0,0.00007 
different,0.4296,0.201,0.50290 
different,0.26697,0.514,0.04892 
different,0.52861,0.614,0.03709 
same,0,0,0.00001 
different,0.4296,0.201,0.50302 
different,0.26697,0.514,0.04904 
different,0.52861,0.614,0.03721 
same,0,0,0.00012 
different,0.4296,0.201,0.50305 
different,0.26697,0.514,0.04907 
different,0.52861,0.614,0.03723 
same,0,0,0.00003 
different,0.4296,0.201,0.50307 
different,0.26697,0.514,0.04908 
different,0.52861,0.614,0.03725 
same,0,0,0.00002 
different,0.4296,0.201,0.50309 
different,0.26697,0.514,0.04911 
different,0.52861,0.614,0.03728 
same,0,0,0.00003 
different,0.4296,0.201,0.50311 
different,0.26697,0.514,0.04913 
different,0.52861,0.614,0.03730 
same,0,0,0.00002 
different,0.4296,0.201,0.50313 
different,0.26697,0.514,0.04914 
different,0.52861,0.614,0.03731 
same,0,0,0.00002 
different,0.4296,0.201,0.50317 
different,0.26697,0.514,0.04919 
different,0.52861,0.614,0.03736 
same,0,0,0.00004 
different,0.4296,0.201,0.50320 
different,0.26697,0.514,0.04921 
different,0.52861,0.614,0.03738 
same,0,0,0.00003 
different,0.4296,0.201,0.50321 
different,0.26697,0.514,0.04922 
different,0.52861,0.614,0.03739 
same,0,0,0.00001 
different,0.4296,0.201,0.50324 
different,0.26697,0.514,0.04926 
different,0.52861,0.614,0.03743 
same,0,0,0.00004 
different,0.4296,0.201,0.50332 
different,0.26697,0.514,0.04934 
different,0.52861,0.614,0.03751 
same,0,0,0.00008 
different,0.4296,0.201,0.50334 
different,0.26697,0.514,0.04935 
different,0.52861,0.614,0.03752 
same,0,0,0.00002 
different,0.4296,0.201,0.50336 
different,0.26697,0.514,0.04937 
different,0.52861,0.614,0.03754 
same,0,0,0.00002 
different,0.4296,0.201,0.50338 
different,0.26697,0.514,0.04940 
different,0.52861,0.614,0.03757 
same,0,0,0.00003 
different,0.4296,0.201,0.50355 
different,0.26697,0.514,0.04956 
different,0.52861,0.614,0.03773 
same,0,0,0.00017 
different,0.4296,0.201,0.50357 
different,0.26697,0.514,0.04958 
different,0.52861,0.614,0.03775 
same,0,0,0.00002 
different,0.4296,0.201,0.50358 
different,0.26697,0.514,0.04960 
different,0.52861,0.614,0.03777 
same,0,0,0.00002 
different,0.4296,0.201,0.50362 
different,0.26697,0.514,0.04963 
different,0.52861,0.614,0.03780 
same,0,0,0.00004 
different,0.4296,0.201,0.50363 
different,0.26697,0.514,0.04964 
different,0.52861,0.614,0.03781 
same,0,0,0.00001 
different,0.4296,0.201,0.50364 
different,0.26697,0.514,0.04966 
different,0.52861,0.614,0.03783 
same,0,0,0.00002 
different,0.4296,0.201,0.50367 
different,0.26697,0.514,0.04969 
different,0.52861,0.614,0.03786 
same,0,0,0.00003 
different,0.4296,0.201,0.50369 
different,0.26697,0.514,0.04970 
different,0.52861,0.614,0.03787 
same,0,0,0.00002 
different,0.4296,0.201,0.50376 
different,0.26697,0.514,0.04977 
different,0.52861,0.614,0.03794 
same,0,0,0.00007 
different,0.4296,0.201,0.50378 
different,0.26697,0.514,0.04979 
different,0.52861,0.614,0.03796 
same,0,0,0.00002 
different,0.4296,0.201,0.50379 
different,0.26697,0.514,0.04981 
different,0.52861,0.614,0.03798 
same,0,0,0.00002 
different,0.4296,0.201,0.50387 
different,0.26697,0.514,0.04989 
different,0.52861,0.614,0.03806 
same,0,0,0.00008 
different,0.4296,0.201,0.50391 
different,0.26697,0.514,0.04992 
different,0.52861,0.614,0.03809 
same,0,0,0.00004 
different,0.4296,0.201,0.50401 
different,0.26697,0.514,0.05003 
different,0.52861,0.614,0.03820 
same,0,0,0.00011 
different,0.4296,0.201,0.50403 
different,0.26697,0.514,0.05005 
different,0.52861,0.614,0.03821 
same,0,0,0.00002 
different,0.4296,0.201,0.50406 
different,0.26697,0.514,0.05007 
different,0.52861,0.614,0.03824 
same,0,0,0.00003 
different,0.4296,0.201,0.50406 
different,0.26697,0.514,0.05008 
different,0.52861,0.614,0.03825 
same,0,0,0.00001 
different,0.4296,0.201,0.50410 
different,0.26697,0.514,0.05012 
different,0.52861,0.614,0.03828 
same,0,0,0.00004 
different,0.4296,0.201,0.50413 
different,0.26697,0.514,0.05014 
different,0.52861,0.614,0.03831 
same,0,0,0.00003 
different,0.4296,0.201,0.50414 
different,0.26697,0.514,0.05016 
different,0.52861,0.614,0.03833 
same,0,0,0.00002 
different,0.4296,0.201,0.50420 
different,0.26697,0.514,0.05022 
different,0.52861,0.614,0.03839 
same,0,0,0.00006 
different,0.4296,0.201,0.50421 
different,0.26697,0.514,0.05023 
different,0.52861,0.614,0.03840 
same,0,0,0.00001 
different,0.4296,0.201,0.50423 
different,0.26697,0.514,0.05025 
